R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R24;R13;R14;R15;R16;R17;R18;R19;R20;R21;R25;T_ref;timestamp;;;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R24;R13;R14;R15;R16;R17;R18;R19;R20;R21
32,34995158;36,11652956;35,20627415;32,2456729;33,86169224;36,6368012;32,78680245;34,22660547;35,21989472;32,71556098;33,90467642;34,90933402;34,13296654;33,84960546;33,07912277;35,51160219;32,83230723;32,31958063;35,63070935;32,75651564;33,78952204;26,00628024;25;2025-04-14T15:22:20;;;6,343671349;10,11024932;9,199993919;6,239392669;7,855412005;10,63052097;6,780522214;8,220325237;9,21361448;6,709280749;7,89839618;8,90305378;8,126686305;7,843325224;7,072842535;9,50532195;6,826026993;6,313300399;9,624429116;6,750235401;7,783241809
32,47013668;36,23610003;35,36500117;32,36880624;33,90135983;36,71703763;32,86439994;34,35086605;35,33893596;32,83255981;34,01833222;35,02781118;34,21653906;33,88882031;33,14980972;35,62356011;32,94488927;32,35621361;35,7494271;32,87074411;33,86843855;26,08800409;25;2025-04-14T15:22:20;;;6,382132593;10,14809595;9,276997086;6,280802149;7,813355748;10,62903354;6,776395851;8,262861965;9,250931875;6,744555724;7,930328138;8,939807092;8,128534975;7,800816222;7,061805638;9,535556022;6,856885184;6,268209524;9,66142301;6,78274002;7,780434459
32,59024685;36,31579453;35,44434523;32,45085259;34,02030394;36,83737797;32,94197652;34,433664;35,45796752;32,91052452;34,09409964;35,14626727;34,30006421;34,00645053;33,22048333;35,7355673;33,01991518;32,42946643;35,82855355;32,94688155;33,98675735;26,08800409;25;2025-04-14T15:22:21;;;6,502242761;10,22779045;9,356341139;6,362848508;7,932299851;10,74937388;6,853972436;8,345659913;9,369963439;6,822520438;8,006095549;9,058263184;8,212060126;7,91844644;7,132479247;9,647563218;6,93191109;6,341462346;9,74054946;6,858877461;7,898753267
32,67027922;36,47513893;35,64265103;32,57385918;34,13916087;36,99780664;33,05830288;34,59915951;35,61666296;33,06637255;34,20774678;35,22522679;34,42526386;34,12406005;33,32646932;35,8102666;33,13241159;32,57592057;35,90766538;33,09912206;34,14441298;26,08800409;25;2025-04-14T15:22:21;;;6,582275133;10,38713484;9,554646942;6,485855097;8,051156783;10,90980255;6,970298797;8,511155425;9,528658875;6,978368468;8,119742692;9,137222706;8,337259777;8,03605596;7,238465234;9,722262511;7,044407506;6,487916483;9,81966129;7,011117971;8,05640889
32,79026699;36,63442583;35,72195241;32,61484476;34,25793171;37,1181106;33,17458395;34,68185772;35,69600564;33,1442565;34,32139001;35,34365001;34,50867208;34,2808423;33,39711076;35,92235797;33,24485797;32,61252358;36,02630636;33,17522571;34,22319744;26,08800409;25;2025-04-14T15:22:22;;;6,702262905;10,54642175;9,63394832;6,526840675;8,169927622;11,03010652;7,08657986;8,593853638;9,608001558;7,05625241;8,233385925;9,255645927;8,42066799;8,192838212;7,309106669;9,834353879;7,156853881;6,524519496;9,938302271;7,087221627;8,135193352
32,83024687;36,71404847;35,84088297;32,69679124;34,33706497;37,23840065;33,29082075;34,76452334;35,77534537;33,22211414;34,39715047;35,46205485;34,59203411;34,35922105;33,4677398;35,99711423;33,31979491;32,68571723;36,10538294;33,28936127;34,34132082;26,12884733;25;2025-04-14T15:22:23;;;6,701399541;10,58520114;9,712035643;6,567943913;8,208217642;11,10955333;7,16197342;8,635676012;9,64649804;7,09326681;8,268303143;9,333207524;8,46318678;8,230373725;7,338892468;9,8682669;7,190947578;6,556869906;9,976535608;7,160513947;8,21247349
32,91018281;36,83345725;35,92015612;32,7787051;34,41616076;37,31858679;33,36828787;34,76452334;35,89435006;33,29994579;34,4350303;35,61990112;34,6753503;34,47677457;33,53835671;36,07189376;33,39471034;32,79547731;36,22397243;33,3274013;34,42003465;26,12884733;25;2025-04-14T15:22:23;;;6,781335477;10,70460993;9,791308787;6,64985777;8,287313435;11,18973946;7,239440543;8,635676012;9,765502728;7,171098464;8,306182972;9,491053789;8,546502968;8,347927239;7,409509383;9,943046429;7,265863014;6,666629986;10,09512511;7,198553967;8,291187319
33,03002777;36,91304676;36,03904573;32,90151544;34,49521941;37,39876748;33,4844532;34,84715668;36,01334976;33,37775177;34,51078933;35,69881341;34,75862098;34,55513427;33,60896177;36,18410728;33,46960457;32,86863085;36,30301562;33,4034738;34,49872076;26,16967818;25;2025-04-14T15:22:24;;;6,860349585;10,74336857;9,869367548;6,731837262;8,325541223;11,2290893;7,314775017;8,677478501;9,843671577;7,208073585;8,34111115;9,529135227;8,588942795;8,385456083;7,439283588;10,01442909;7,299926385;6,698952669;10,13333744;7,233795622;8,329042581
33,14980298;36,99262352;36,11829251;32,9833492;34,6137384;37,43885588;33,56187362;34,97104689;36,13234548;33,45553237;34,62442686;35,77771887;34,84184649;34,67266059;33,71484772;36,29637469;33,54447787;32,9783321;36,42155641;33,47953651;34,61669865;26,12884733;25;2025-04-14T15:22:24;;;7,020955649;10,86377619;9,989445179;6,854501872;8,484891071;11,31000855;7,433026296;8,842199558;10,00349815;7,326685045;8,495579527;9,648871541;8,712999158;8,543813265;7,586000391;10,16752736;7,415630546;6,849484769;10,29270908;7,350689186;8,487851322
33,22961491;37,11196543;36,19752926;33,0651515;34,6532265;37,55911372;33,6392759;35,05360095;36,21167424;33,53328792;34,738064;35,85661779;34,92502716;34,79017195;33,82070851;36,44615;33,65674925;33,0514473;36,57956758;33,55558972;34,69531683;26,12884733;25;2025-04-14T15:22:25;;;7,10076758;10,9831181;10,06868193;6,936304168;8,524379168;11,43026639;7,510428575;8,924753623;10,08282691;7,404440591;8,609216673;9,727770466;8,796179829;8,661324623;7,691861179;10,31730268;7,527901925;6,922599974;10,45072026;7,426742389;8,566469502
33,30939665;37,23128034;36,31636624;33,10604095;34,77163663;37,75952119;33,71666034;35,21861595;36,33066554;33,61101871;34,81382236;35,93551048;35,00816332;34,86850504;33,92654504;36,55854677;33,73157154;33,12454767;36,69804484;33,66965233;34,77390837;26,16967818;25;2025-04-14T15:22:25;;;7,139718467;11,06160216;10,14668805;6,936362767;8,601958451;11,589843;7,546982155;9,048937764;10,16098736;7,441340531;8,644144181;9,765832296;8,838485142;8,698826854;7,756866855;10,38886858;7,561893361;6,954869489;10,52836666;7,499974147;8,604230191
33,38914852;37,35056926;36,39557922;33,18779668;34,85053199;37,87975392;33,79402723;35,30107752;36,40999228;33,68872506;34,88958127;36,05383845;35,13278486;34,94683221;33,99708969;36,70849791;33,84376776;33,19763349;36,7770154;33,74568303;34,85247358;26,25130293;25;2025-04-14T15:22:26;;;7,137845594;11,09926633;10,14427629;6,936493747;8,599229058;11,62845099;7,542724302;9,049774587;10,15868935;7,437422134;8,63827834;9,802535522;8,881481928;8,695529283;7,745786766;10,45719499;7,592464833;6,946330559;10,52571247;7,494380105;8,601170655
33,42901336;37,43008124;36,47478322;33,31037292;34,92939191;37,9599048;33,87137688;35,34229696;36,52898193;33,76640727;35,00322126;36,09327831;35,25730812;35,02515377;34,1028878;36,74600179;33,88115672;33,30723554;36,9349236;33,82170524;34,97027269;26,25130293;25;2025-04-14T15:22:26;;;7,177710432;11,17877831;10,22348029;7,059069996;8,678088984;11,70860187;7,620073956;9,090994028;10,277679;7,515104344;8,751918336;9,84197538;9,00600519;8,773850845;7,851584873;10,49469886;7,629853793;7,055932614;10,68362067;7,570402316;8,718969763
33,50872104;37,58907303;36,55397852;33,39205268;35,04761606;38,0400526;33,9487096;35,46591038;36,60830849;33,84406565;35,11686408;36,17215404;35,38173422;35,10347002;34,13814894;36,85855257;33,99329477;33,34376259;37,01386182;33,97372534;35,00952622;26,25130293;25;2025-04-14T15:22:27;;;7,257418109;11,33777011;10,30267559;7,140749748;8,796313129;11,78874967;7,697406671;9,214607456;10,35700556;7,592762722;8,865561149;9,920851115;9,130431296;8,852167089;7,886846007;10,60724964;7,74199184;7,092459662;10,76255889;7,722422416;8,758223296
33,58839965;37,66855343;36,67275582;33,47370261;35,16576224;38,16026916;34,02602568;35,54828232;36,72729926;33,9217005;35,19262799;36,29045825;35,38173422;35,18178124;34,2439181;36,93361939;34,03066463;33,41680644;37,13225011;34,04972381;35,08801426;26,2104967;25;2025-04-14T15:22:27;;;7,377902952;11,45805673;10,46225913;7,263205913;8,955265539;11,94977246;7,815528979;9,337785618;10,51680256;7,711203802;8,982131291;10,07996155;9,171237525;8,971284542;8,033421404;10,7231227;7,820167929;7,206309743;10,92175341;7,839227112;8,877517563
33,70786378;37,74802388;36,79151523;33,47370261;35,28383149;38,28048045;34,10332542;35,67178548;36,80662749;34,03810933;35,26839386;36,32989062;35,50606428;35,26008774;34,27916986;37,04626979;34,10539033;33,48983687;37,17170795;34,12571494;35,16647718;26,25130293;25;2025-04-14T15:22:28;;;7,456560849;11,49672095;10,5402123;7,222399683;9,032528567;12,02917752;7,852022489;9,420482547;10,55532456;7,7868064;9,017090933;10,0785877;9,254761352;9,008784809;8,027866928;10,79496686;7,854087398;7,238533939;10,92040502;7,87441201;8,915174254
33,78747113;37,82748468;36,94983497;33,5145165;35,4411393;38,40068744;34,18060912;35,79522389;36,96528778;34,11568669;35,38204696;36,44818119;35,63029939;35,37753927;34,34966661;37,1589812;34,21744437;33,59935795;37,29006718;34,16370784;35,28412513;26,29209692;25;2025-04-14T15:22:29;;;7,495374209;11,53538776;10,65773805;7,222419579;9,149042383;12,10859052;7,888512198;9,503126969;10,67319086;7,82358977;9,089950039;10,15608427;9,33820247;9,085442345;8,05756969;10,86688428;7,925347444;7,307261027;10,99797026;7,871610918;8,992028206
33,82726431;37,94665842;37,06855647;33,63691434;35,48044546;38,48082355;34,25787708;35,87748072;37,08428751;34,19324159;35,45781897;36,56646268;35,75444065;35,45583524;34,45539536;37,2341565;34,25478665;33,67235604;37,32951562;34,2396885;35,40171825;26,25130293;25;2025-04-14T15:22:29;;;7,575961379;11,69535549;10,81725354;7,385611408;9,229142537;12,22952062;8,006574153;9,626177791;10,83298458;7,94193866;9,206516038;10,31515975;9,503137724;9,204532309;8,204092427;10,98285357;8,003483725;7,421053109;11,07821269;7,98838557;9,150415325
33,90682986;38,02609636;37,10812701;33,71847678;35,51974338;38,60102559;34,37375017;36,00081358;37,16362336;34,27077432;35,53359392;36,64531245;35,8371499;35,53412751;34,52587065;37,27175456;34,32945786;33,74534168;37,44784754;34,31566254;35,51925757;26,33287873;25;2025-04-14T15:22:30;;;7,573951131;11,69321763;10,77524828;7,385598048;9,186864656;12,26814686;8,040871439;9,667934847;10,83074463;7,937895596;9,200715191;10,31243373;9,504271167;9,201248786;8,192991918;10,93887583;7,996579127;7,412462954;11,11496881;7,982783807;9,186378845
33,94660231;38,10552567;37,18726337;33,84076707;35,59831465;38,68115931;34,45098009;36,08300101;37,20329221;34,3482852;35,6093721;36,72415893;35,87848916;35,61241639;34,63156843;37,38459079;34,40411147;33,81831516;37,5661601;34,39163024;35,55842556;26,33287873;25;2025-04-14T15:22:30;;;7,613723585;11,77264694;10,85438465;7,50788834;9,265435926;12,34828058;8,118101357;9,75012228;10,87041348;8,015406471;9,276493373;10,3912802;9,545610431;9,279537661;8,298689705;11,05171206;8,071232737;7,485436432;11,23328137;8,05875151;9,225546836
34,02612678;38,22465407;37,26639369;33,88151643;35,67685342;38,76129258;34,5667975;36,1240845;37,28263192;34,46451118;35,72304604;36,80300239;35,91981824;35,65155964;34,70202391;37,45985034;34,51605952;33,85479742;37,64502488;34,46759189;35,71503961;26,3736484;25;2025-04-14T15:22:31;;;7,652478378;11,85100568;10,89274529;7,507868029;9,303205018;12,38764418;8,1931491;9,750436101;10,90898352;8,09086278;9,349397644;10,42935399;9,546169838;9,277911244;8,328375511;11,08620194;8,142411121;7,481149026;11,27137648;8,093943495;9,341391214
34,06587886;38,34376469;37,34551824;33,92225882;35,79460127;38,8814923;34,60539613;36,20623123;37,36197457;34,54196872;35,79883353;36,88184313;36,002446;35,72984397;34,77247192;37,53513854;34,62796959;33,92775318;37,72388178;34,54354779;35,75417883;26,3736484;25;2025-04-14T15:22:32;;;7,692230465;11,97011629;10,97186984;7,548610422;9,420952876;12,5078439;8,231747728;9,832582828;10,98832617;8,168320317;9,42518513;10,50819473;9,628797599;9,356195568;8,398823524;11,16149014;8,254321196;7,554104777;11,35023338;8,169899387;9,380530433
34,14536295;38,46285848;37,50375125;34,00372286;35,83383464;39,00169265;34,64399123;36,24729454;37,4809947;34,58068966;35,87462523;36,96068145;36,0850335;35,80812562;34,80769321;37,61045565;34,70255569;34,03716538;37,80273109;34,6194982;35,79331241;26,3736484;25;2025-04-14T15:22:32;;;7,77171455;12,08921009;11,13010285;7,630074464;9,460186237;12,62804425;8,270342831;9,873646141;11,10734631;8,207041263;9,500976828;10,58703305;9,711385101;9,434477223;8,434044813;11,23680725;8,328907288;7,663516983;11,42908269;8,245849803;9,419664009
34,26453944;38,54224549;37,54330636;34,04444459;35,9122777;39,08182706;34,68258284;36,37044474;37,56034599;34,65811609;35,95042142;37,03951763;36,16758106;35,8864049;34,9133466;37,76117773;34,73984265;34,11009298;37,88157311;34,69544343;35,87156278;26,3736484;25;2025-04-14T15:22:33;;;7,890891039;12,16859709;11,16965796;7,670796193;9,538629298;12,70817867;8,308934444;9,996796343;11,18669759;8,284467695;9,57677302;10,66586923;9,793932664;9,512756503;8,539698206;11,38752933;8,366194252;7,736444578;11,50792471;8,321795026;9,497914381
34,3836573;38,62162574;37,70151533;34,08515951;35,99068946;39,20203067;34,79833711;36,45251215;37,67938043;34,73552216;36,02622239;37,07893501;36,25008901;35,9646821;34,9837738;37,91201882;34,81440459;34,21946425;37,99982308;34,77138374;35,91067965;26,33287873;25;2025-04-14T15:22:33;;;8,050778574;12,28874701;11,3686366;7,752280786;9,657810731;12,86915195;8,465458387;10,11963342;11,3465017;8,402643436;9,693343658;10,74605628;9,917210278;9,631803371;8,650895071;11,57914009;8,481525866;7,886585517;11,66694435;8,438505013;9,577800922
34,46303716;38,70099952;37,78061343;34,20726384;36,06907022;39,28216817;34,87548986;36,53455373;37,75874217;34,77421766;36,10202841;37,15776854;36,29132822;36,04295751;35,05419458;37,98748469;34,88895079;34,25591611;38,11805824;34,80935215;36,02799744;26,3736484;25;2025-04-14T15:22:34;;;8,089388764;12,32735112;11,40696503;7,833615438;9,695421825;12,90851977;8,501841461;10,16090533;11,38509377;8,400569257;9,72838001;10,78412014;9,917679821;9,669309106;8,68054618;11,6138363;8,515302394;7,882267708;11,74440984;8,435703749;9,654349042
34,46303716;38,74068408;37,89925343;34,28863341;36,10824908;39,3623074;34,99119456;36,61656979;37,83810859;34,8902744;36,17783977;37,19718475;36,37377733;36,16036789;35,1246092;38,06298116;34,96348153;34,3288122;38,19687394;34,88528564;36,10618232;26,41440598;25;2025-04-14T15:22:34;;;8,04863118;12,32627809;11,48484744;7,87422743;9,693843093;12,94790141;8,576788573;10,20216381;11,42370261;8,475868421;9,763433783;10,78277877;9,959371347;9,745961911;8,710203221;11,64857517;8,549075544;7,914406212;11,78246795;8,470879653;9,691776336
34,54239175;38,85972885;37,97834241;34,41063862;36,18658391;39,44244866;35,02975642;36,65756835;37,91748;35,00628734;36,25365674;37,27601627;36,45618761;36,19950411;35,19501794;38,10074094;35,03799708;34,40169833;38,31508658;34,92325079;36,14526677;26,45515153;25;2025-04-14T15:22:35;;;8,087240217;12,40457732;11,52319088;7,955487084;9,731432374;12,98729713;8,574604891;10,20241682;11,46232847;8,551135811;9,798505208;10,82086474;10,00103608;9,744352579;8,739866406;11,64558941;8,58284555;7,946546801;11,85993505;8,468099257;9,690115243
34,58205966;38,97876101;38,05742825;34,45129407;36,26488849;39,52259224;35,14542344;36,7805266;37,99685669;35,08360546;36,32947961;37,35484682;36,53855939;36,27777589;35,26542104;38,17628381;35,07524925;34,43813776;38,35448803;35,03714031;36,2234199;26,45515153;25;2025-04-14T15:22:36;;;8,126908129;12,52360948;11,60227672;7,996142534;9,809736954;13,06744071;8,69027191;10,32537506;11,54170516;8,628453923;9,874328077;10,89969529;10,08340786;9,822624362;8,810269508;11,72113228;8,620097722;7,982986225;11,8993365;8,581988773;9,76826837
34,70102634;39,13745264;38,13651124;34,57322212;36,38228929;39,6428126;35,22251967;36,86246795;38,11593224;35,16090484;36,48114415;37,47309145;36,66204553;36,31691153;35,33581877;38,28965687;35,18698377;34,54744186;38,43328701;35,18898045;36,37966405;26,41440598;25;2025-04-14T15:22:36;;;8,286620355;12,72304665;11,72210525;8,158816135;9,967883305;13,22840661;8,808113684;10,44806196;11,70152626;8,746498852;10,06673817;11,05868547;10,24763955;9,90250555;8,921412788;11,87525088;8,772577788;8,133035874;12,01888102;8,774574469;9,965258064
34,74066967;39,21679141;38,21559166;34,65447597;36,4996237;39,76303981;35,29960414;36,90342949;38,23502131;35,19954759;36,55698639;37,59133552;36,7854468;36,43431787;35,40621139;38,40310127;35,26145547;34,62029979;38,51208098;35,26489579;36,49679397;26,41440598;25;2025-04-14T15:22:37;;;8,32626369;12,80238542;11,80118568;8,240069982;10,08521772;13,34863382;8,885198155;10,48902351;11,82061532;8,785141609;10,1425804;11,17692954;10,37104082;10,01991189;8,991805409;11,98869529;8,847049484;8,205893809;12,09767499;8,850489805;10,08238798
34,78030696;39,29612587;38,29466981;34,69509355;36,53872059;39,84319557;35,33814206;36,944385;38,314422;35,27681943;36,63283564;37,63075025;36,82656188;36,47345325;35,47659916;38,47877097;35,37313674;34,65672542;38,63026317;35,34080834;36,57485579;26,41440598;25;2025-04-14T15:22:37;;;8,365900978;12,88171988;11,88026383;8,280687568;10,12431461;13,42878959;8,923736073;10,52997902;11,90001602;8,862413443;10,21842965;11,21634427;10,41215589;10,05904727;9,062193179;12,06436499;8,958730756;8,24231944;12,21585719;8,926402358;10,16044981
34,89918292;39,33579157;38,4132834;34,73570496;36,65596803;39,96343637;35,41520944;36,98533451;38,39382942;35,35407326;36,70869218;37,70958001;36,90876425;36,59085968;35,47659916;38,55447309;35,44757381;34,76598938;38,74843572;35,34080834;36,61387938;26,45515153;25;2025-04-14T15:22:38;;;8,444031392;12,88064004;11,95813187;8,280553432;10,2008165;13,50828484;8,960057909;10,53018298;11,93867789;8,89892173;10,25354065;11,25442848;10,45361271;10,13570815;9,021447631;12,09932156;8,99242228;8,310837846;12,29328419;8,885656809;10,15872785
34,97840404;39,4151201;38,53189349;34,77631024;36,69503623;40,0035187;35,4922658;37,10814744;38,51295381;35,43130939;36,78455629;37,7489951;36,94985162;36,62999537;35,58217229;38,66808765;35,48478732;34,76598938;38,86659958;35,41671839;36,69191209;26,49588509;25;2025-04-14T15:22:38;;;8,48251894;12,919235;12,0360084;8,280425149;10,19915113;13,5076336;8,996380704;10,61226235;12,01706872;8,9354243;10,2886712;11,25311;10,45396652;10,13411028;9,086287197;12,17220256;8,988902227;8,270104283;12,37071449;8,920833299;10,196027
35,05760188;39,49444503;38,57142958;34,85750256;36,81219847;40,08368664;35,56931142;37,23090776;38,59237933;35,46992091;36,82249128;37,86724166;36,99092983;36,66913124;35,65254907;38,74387203;35,52199752;34,83882158;38,94537114;35,49262623;36,76992575;26,45515153;25;2025-04-14T15:22:39;;;8,602450346;13,0392935;12,11627805;8,402351026;10,35704693;13,6285351;9,114159887;10,77575623;12,1372278;9,014769381;10,36733974;11,41209013;10,5357783;10,21397971;9,19739754;12,2887205;9,066845993;8,383670043;12,4902196;9,037474695;10,31477422
35,13677676;39,57376665;38,65050106;34,89808967;36,89027171;40,16385921;35,64634659;37,35361648;38,71153222;35,50852812;36,86042826;37,94607413;37,07305894;36,70826731;35,72292191;38,81968981;35,59640815;34,91164574;39,02413954;35,60648443;36,80892553;26,49588509;25;2025-04-14T15:22:39;;;8,640891667;13,07788155;12,15461597;8,402204577;10,39438661;13,66797412;9,150461499;10,85773138;12,21564713;9,012643021;10,36454316;11,45018904;10,57717384;10,21238221;9,227036815;12,32380471;9,100523059;8,415760644;12,52825444;9,110599339;10,31304044
35,17635569;39,61342631;38,69003652;34,93867081;36,96831735;40,28412741;35,68486035;37,3945081;38,7512539;35,58572972;36,89836727;38,06432572;37,11410991;36,82567712;35,79329106;38,89554126;35,63360865;34,98446214;39,10290508;35,68238795;36,88691116;26,53660672;25;2025-04-14T15:22:40;;;8,639748967;13,07681959;12,1534298;8,402064088;10,43171063;13,74752069;9,148253633;10,85790137;12,21464718;9,049122997;10,36176055;11,527719;10,57750319;10,2890704;9,256684342;12,35893454;9,097001929;8,447855419;12,56629836;9,145781231;10,35030444
35,21592899;39,73240109;38,80864223;35,01981531;37,00732992;40,40440766;35,7618804;37,47627462;38,87043155;35,66291449;37,01219686;38,10374382;37,19618488;36,9430901;35,86365679;38,93347971;35,74519128;35,02086752;39,18166803;35,75829024;36,92589709;26,61801436;25;2025-04-14T15:22:41;;;8,597914625;13,11438673;12,19062787;8,401800945;10,38931555;13,7863933;9,143866038;10,85826026;12,25241719;9,044900128;10,3941825;11,48572946;10,57817052;10,32507573;9,245642429;12,31546535;9,127176912;8,402853152;12,56365367;9,140275871;10,30788272
35,29505887;39,85137035;38,8877125;35,10093637;37,04633569;40,48460168;35,83889073;37,5171496;38,94989421;35,74008273;37,08809406;38,14316244;37,19618488;37,02136765;35,93401936;39,00938222;35,81956432;35,05727105;39,26042869;35,796241;37,00385533;26,61801436;25;2025-04-14T15:22:41;;;8,677044504;13,23335599;12,26969813;8,482922005;10,42832133;13,86658732;9,220876363;10,89913524;12,33187984;9,122068366;10,47007969;11,52514808;10,57817052;10,40335329;9,316004991;12,39136786;9,201549959;8,439256689;12,64241432;9,178226638;10,38584097
35,3741667;39,93068059;38,96678293;35,1820343;37,12432702;40,52470095;35,91589162;37,5988832;39,02936592;35,77866074;37,16400022;38,22200137;37,3192305;37,06050721;36,00437901;39,08531912;35,93110153;35,16647098;39,33918733;35,83419157;37,08179569;26,61801436;25;2025-04-14T15:22:42;;;8,756152337;13,31266623;12,34876857;8,564019938;10,50631266;13,90668659;9,297877253;10,98086883;12,41135156;9,160646375;10,54598585;11,60398701;10,70121613;10,44249284;9,386364645;12,46730476;9,313087165;8,548456611;12,72117297;9,216177201;10,46378132
35,45325279;40,04964277;39,0063183;35,22257469;37,241264;40,56480178;35,99288336;37,63974188;39,10884697;35,85580472;37,23991562;38,26142176;37,40121679;37,13878806;36,07473601;39,12330055;36,04261273;35,23926235;39,41794424;35,94804238;37,1986733;26,53660672;25;2025-04-14T15:22:42;;;8,916646071;13,51303605;12,46971158;8,685967972;10,70465728;14,02819506;9,45627664;11,10313516;12,57224025;9,319197996;10,7033089;11,72481504;10,86461007;10,60218134;9,53812929;12,58669383;9,506006005;8,702655632;12,88133752;9,411435662;10,66206658
35,53231745;40,12894918;39,04585382;35,30363852;37,2802298;40,64500826;36,03137589;37,72144322;39,14859109;35,93293288;37,27787688;38,379687;37,48316816;37,17792943;36,14509062;39,19928957;36,07977751;35,31204719;39,4966997;36,02394255;37,27657018;26,61801436;25;2025-04-14T15:22:43;;;8,914303082;13,51093481;12,42783946;8,685624153;10,66221544;14,02699389;9,413361529;11,10342885;12,53057673;9,314918521;10,65986252;11,76167263;10,86515379;10,55991506;9,527076257;12,5812752;9,461763142;8,694032827;12,87868534;9,405928189;10,65855582
35,61136096;40,24790693;39,16446164;35,42519244;37,35814183;40,80544147;36,10835446;37,76228594;39,2280867;36,01004553;37,39177529;38,45853427;37,56508489;37,25621422;36,25061861;39,31333899;36,11693953;35,34843724;39,575454;36,13779294;37,39338393;26,69937486;25;2025-04-14T15:22:44;;;8,911986107;13,54853208;12,46508678;8,725817582;10,65876698;14,10606661;9,4089796;11,06291109;12,52871184;9,310670673;10,69240043;11,75915941;10,86571003;10,55683937;9,551243755;12,61396414;9,417564677;8,649062385;12,87607914;9,438418087;10,69400907
35,69038365;40,28755917;39,24353493;35,50620096;37,47496149;40,84555421;36,14684056;37,8439557;39,26783826;36,04859612;37,4677201;38,49795914;37,56508489;37,25621422;36,32096836;39,38941629;36,15409884;35,45759833;39,65420741;36,17574325;37,39338393;26,74003755;25;2025-04-14T15:22:44;;;8,950346102;13,54752162;12,50349738;8,766163416;10,73492395;14,10551666;9,406803014;11,10391815;12,52780071;9,308558577;10,72768255;11,75792159;10,82504734;10,51617668;9,580930818;12,64937875;9,414061298;8,717560783;12,91416987;9,435705704;10,65334638
35,69038365;40,32721128;39,32260967;35,54669711;37,59172395;40,92578525;36,26228659;37,92560476;39,34734907;36,08714294;37,54367527;38,53738489;37,6469673;37,33450201;36,35614267;39,46552941;36,19125547;35,49398245;39,69358388;36,25164434;37,43231357;26,74003755;25;2025-04-14T15:22:45;;;8,950346102;13,58717374;12,58257212;8,806659566;10,85168641;14,1857477;9,522249042;11,18556722;12,60731153;9,347105398;10,80363773;11,79734734;10,90692975;10,59446447;9,616105119;12,72549186;9,451217925;8,753944903;12,95354633;9,51160679;10,69227602
35,7693858;40,44616728;39,44122514;35,62767338;37,70843018;40,96590363;36,33924073;38,04804023;39,42687039;36,20276113;37,58165683;38,61623915;37,72881569;37,41279308;36,39131662;39,54167862;36,30270959;35,60312655;39,81171272;36,28959519;37,51016064;26,69937486;25;2025-04-14T15:22:45;;;9,070010943;13,74679242;12,74185028;8,928298523;11,00905532;14,26652877;9,639865873;11,34866537;12,72749553;9,503386277;10,88228197;11,91686429;11,02944084;10,71341822;9,691941767;12,84230376;9,603334737;8,903751692;13,11233786;9,590220329;10,81078579
35,80887927;40,52547134;39,52030478;35,66815358;37,74731993;41,04614629;36,4161873;38,17043083;39,50640249;36,27982173;37,61964108;38,65566774;37,81063037;37,45193993;36,42649027;39,61786422;36,37699955;35,63950528;39,81171272;36,32754629;37,62690129;26,69937486;25;2025-04-14T15:22:46;;;9,109504413;13,82609648;12,82092992;8,968778718;11,04794507;14,34677143;9,716812446;11,47105597;12,80702764;9,580446869;10,92026623;11,95629288;11,11125551;10,75256508;9,727115417;12,91848936;9,677624697;8,940130419;13,11233786;9,628171429;10,92752643
35,92732971;40,72373377;39,71801525;35,70862853;37,82508114;41,2066562;36,5315936;38,29277756;39,62572152;36,39538603;37,77160573;38,734528;37,93328984;37,53023646;36,60235501;39,73221146;36,488416;35,74863401;39,96921788;36,44140144;37,78250104;26,69937486;25;2025-04-14T15:22:47;;;9,227954853;14,02435891;13,01864039;9,009253672;11,12570628;14,50728134;9,83221874;11,5934027;12,92634666;9,696011176;11,07223087;12,03515314;11,23391498;10,8308616;9,902980152;13,03283661;9,789041139;9,04925915;13,26984303;9,742026584;11,08312618
36,00627207;40,8030404;39,79710474;35,78956287;37,86395268;41,28692403;36,6085225;38,33355023;39,66550023;36,4724116;37,84760512;38,77395975;37,9741598;37,5693862;36,70787219;39,84664219;36,56268169;35,82138062;40,04797112;36,55526011;37,82139149;26,69937486;25;2025-04-14T15:22:48;;;9,306897211;14,10366554;13,09772988;9,090188009;11,16457782;14,58754917;9,909147643;11,63417537;12,96612538;9,773036743;11,14823026;12,07458489;11,27478494;10,87001135;10,00849733;13,14726733;9,863306833;9,122005765;13,34859626;9,855885249;11,12201664
36,04573598;40,84269421;39,83665076;35,83002233;37,9416778;41,40734268;36,64698447;38,37431816;39,74506645;36,54942366;37,92361626;38,85282666;38,05587515;37,6868418;36,7430445;39,88480449;36,67406301;35,85775227;40,12672516;36,6311683;37,93804065;26,69937486;25;2025-04-14T15:22:48;;;9,346361121;14,14331935;13,13727591;9,130647469;11,24230294;14,70796782;9,947609612;11,67494331;13,04569159;9,850048801;11,22424141;12,1534518;11,35650029;10,98746694;10,04366964;13,18542963;9,974688156;9,158377411;13,4273503;9,931793441;11,2386658
