0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0,351638313;0;0;0;0;0
0,339601951;0;0;0;0;0
0,328895964;0;0;0;0;0
0,317198461;0;0;0;0;0
0,306274595;0;0;0;0;0
0,299083992;0;0;0;0;0
0,287108966;0;0;0;0;0
0,285334135;0;0;0;0;0
0,298253827;0;0;0;0;0
0,312117786;0;0;0;0;0
0,330112167;0;0;0;0;0
0,353927877;0;0;0;0;0
0,379887038;0;0;0;0;0
0,403613303;0;0;0;0;0
0,437941157;0;0;0;0;0
0,467952873;0;0;0;0;0
0,498301169;0;0;0;0;0
0,527891123;0;0;0;0;0
0,552204778;0;0;0;0;0
0,576847023;0;0;0;0;0
0,605720006;0;0;0;0;0
0,626479121;0;0;0;0;0
0,64472289;0;0;0;0;0
0,664897107;0;0;0;0;0
0,680336913;0;0;0;0;0
0,696795128;0;0;0;0;0
0,711833115;0;0;0;0;0
0,724423977;0;0;0;0;0
0,736144308;0;0;0;0;0
0,743038081;0;0;0;0;0
0,753065193;0;0;0;0;0
0,759183357;0;0;0;0;0
0,766234334;0;0;0;0;0
0,769865405;0;0;0;0;0
0,771411924;0;0;0;0;0
0,772368848;0;0;0;0;0
0,773138484;0;0;0;0;0
0,774316384;0;0;0;0;0
0,771563953;0;0;0;0;0
0,772561794;0;0;0;0;0
0,774064261;0;0;0;0;0
0,774867696;0;0;0;0;0
0,775867973;0;0;0;0;0
0,77792638;0;0;0;0;0
0,776726324;0;0;0;0;0
0,777365124;0;0;0;0;0
0,777578027;0;0;0;0;0
0,776562209;0;0;0;0;0
0,773656707;0;0;0;0;0
0,773600349;0,193592561;0;0;0;0
0,772792894;0,195002084;0;0;0;0
0,770478682;0,199789794;0;0;0;0
0,767962215;0,202849119;0;0;0;0
0,765520185;0,208527196;0;0;0;0
0,763671334;0,210419864;0;0;0;0
0,76008367;0,215654765;0;0;0;0
0,758795899;0,220892615;0;0;0;0
0,760100575;0,225557066;0;0;0;0
0,758521762;0,230963888;0;0;0;0
0,760970435;0,235570597;0;0;0;0
0,770469607;0,240197225;0;0;0;0
0,785721226;0,244018555;0;0;0;0
0,799000796;0,248236491;0;0;0;0
0,815866309;0,254147633;0;0;0;0
0,843156387;0,259064062;0;0;0;0
0,878052609;0,262567443;0;0;0;0
0,939926491;0,266427441;0;0;0;0
1,006034339;0,270664227;0;0;0;0
1,086618212;0,275882643;0;0;0;0
1,167489249;0,278950607;0;0;0;0
1,252421968;0,282428192;0;0;0;0
1,34074182;0,286574685;0;0;0;0
1,431617066;0,287962813;0;0;0;0
1,533075522;0,293175979;0;0;0;0
1,637816343;0,294163812;0;0;0;0
1,751372111;0,299448516;0;0;0;0
1,854866074;0,300184466;0;0;0;0
1,974620733;0,304700742;0;0;0;0
2,106022566;0,305285477;0;0;0;0
2,272390766;0,307525377;0;0;0;0
2,463562924;0,310377855;0;0;0;0
2,74461473;0,312393991;0;0;0;0
3,087070353;0,313990436;0;0;0;0
3,493966737;0,31623168;0;0;0;0
4,002873479;0,3184051;0;0;0;0
4,667524756;0,318580993;0;0;0;0
5,620501444;0,321933299;0;0;0;0
6,937218714;0,321929859;0;0;0;0
8,795186788;0,324516029;0;0;0;0
11,76948857;0,32508469;0;0;0;0
15,40315452;0,325942775;0;0;0;0
18,84793547;0,328443826;0;0;0;0
24,17248581;0,328693154;0;0;0;0
33,29973707;0,330132996;0;0;0;0
47,96378065;0,331050513;0;0;0;0
66,95054573;0,332464794;0;0;0;0
74,67298396;0,333517591;0;0;0;0
75,83241908;0,333832176;0;0;0;0
88,57507909;0,336510849;0;0;0;0
0;0,336454635;1,587833285;0;0;0
0;0,337084621;1,575126807;0;0;0
0;0,337324962;1,558127492;0;0;0
0;0,339839061;1,536225231;0;0;0
0;0,338579393;1,530759064;0;0;0
0;0,337321307;1,527182298;0;0;0
0;0,341298767;1,506197171;0;0;0
0;0,343042226;1,48516898;0;0;0
0;0,342681835;1,479896002;0;0;0
0;0,342293824;1,473421931;0;0;0
0;0,343662238;1,458903966;0;0;0
0;0,343935187;1,450149762;0;0;0
0;0,343275148;1,441493537;0;0;0
0;0,342616094;1,439124634;0;0;0
0;0,343390622;1,427885958;0;0;0
0;0,343923275;1,419791317;0;0;0
0;0,342759423;1,414467032;0;0;0
0;0,342112127;1,416345274;0;0;0
0;0,343181252;1,402454597;0;0;0
0;0,343111984;1,422648666;0;0;0
0;0,342439426;1,414097258;0;0;0
0;0,342479127;1,410836629;0;0;0
0;0,344905888;1,396614683;0;0;0
0;0,344527308;1,391955163;0;0;0
0;0,344797983;1,386198826;0;0;0
0;0,345346351;1,376639874;0;0;0
0;0,34720434;1,366226788;0;0;0
0;0,347161574;1,361323671;0;0;0
0;0,347471337;1,356327117;0;0;0
0;0,348122371;1,348137718;0;0;0
0;0,349893685;1,337326961;0;0;0
0;0,34984804;1,329329027;0;0;0
0;0,349510712;1,324282443;0;0;0
0;0,350818107;1,315502126;0;0;0
0;0,351772596;1,303766207;0;0;0
0;0,351385963;1,295955178;0;0;0
0;0,351494948;1,28762467;0;0;0
0;0,353300247;1,272571323;0;0;0
0;0,353099109;1,266103144;0;0;0
0;0,353602811;1,259845397;0;0;0
0;0,353606353;1,250708954;0;0;0
0;0,355225034;1,240822627;0;0;0
0;0,355391304;1,235879897;0;0;0
0;0,355449475;1,229554445;0;0;0
0;0,356098322;1,221796537;0;0;0
0;0,357727163;1,213414304;0;0;0
0;0,357716741;1,207846533;0;0;0
0;0,358022703;1,202377711;0;0;0
