R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R24,R13,R14,R15,R16,R17,R18,R19,R20,R21,R25,PD25,PD26,PD27,PD28,PD29,PD30,Puissance estimée (W),T_ref,timestamp
44.23116446379555,47.584725466728344,46.52273233285251,43.288737958319814,45.98427496529797,47.562865720511866,43.44922562259319,46.7660329902086,46.58323059530852,43.912791401367144,44.138238700217414,41.07423535829639,44.697069853128085,42.46226580296701,42.70902571295943,44.861737680789645,42.634513919100414,42.11489487201089,45.21597849189135,41.87331712801188,43.50221389827527,31.861355271498326,0.001,0.004,0.002,0.004,0.072,0.039,19.66730986329749,31.861355271498326,2025-04-17T11:27:23
44.15222474596874,47.50380916138073,46.44186141024608,43.24835568116259,45.94568913364725,47.48054660528027,43.37132723462548,46.68444324604121,46.501110496967954,43.83532692985807,44.05987896065858,40.99465040043748,44.61659591001251,42.3826899948462,42.63735465928943,44.78193006523651,42.55967477829813,42.07800246925433,45.13610428771301,41.79614925135746,43.4243253149005,31.90113131883919,0.001,0.004,0.002,0.003,0.072,0.039,19.516343889146803,31.90113131883919,2025-04-17T11:27:23
44.073295062476745,47.38248259187884,46.361018274294906,43.16759585054518,45.9071043146522,47.35712760407239,43.332384839345366,46.64365220210192,46.460064483583324,43.719154484266426,43.98155436113694,40.91507813080875,44.536112062068014,42.30313613229049,42.56570518537467,44.74204790649321,42.52225986680156,42.00423147307521,45.01632882814573,41.75757330811422,43.34644168404395,31.90113131883919,0.001,0.004,0.002,0.003,0.072,0.039,19.364584615694827,31.90113131883919,2025-04-17T11:27:23
43.99437513267736,47.30162970239729,46.32060703190217,43.12721822566277,45.79135560367729,47.274887596780275,43.25451346838628,46.562077593617005,46.37800032958404,43.68043666672946,43.86413268994738,40.875296663188976,44.455618039277056,42.26336733851713,42.49407702590861,44.62248752444742,42.44743919335946,41.96735281201512,44.936501996383925,41.719002647389914,43.307501640218106,31.90113131883919,0.002,0.004,0.002,0.004,0.071,0.039,19.263451155690245,31.90113131883919,2025-04-17T11:27:24
43.91546467601478,47.220801657183245,46.19941415448142,43.08684208011755,45.67561481899702,47.19267868820077,43.21558442162302,46.480512721899004,46.295973074614494,43.603010320072315,43.78589462235351,40.79574288058268,44.375113571415,42.223603920664516,42.4582708562653,44.54285193104914,42.37263049506578,41.89360899496131,44.89659551416133,41.6418770309765,43.22962492459186,31.90113131883919,0.001,0.002,0.002,0.004,0.071,0.039,19.162348771714605,31.90113131883919,2025-04-17T11:27:24
43.876012912458236,47.09960552113324,46.159030019691215,43.006094084200356,45.59845825962424,47.06942295653056,43.17665975330169,46.39895730415532,46.173000684299836,43.48689350122669,43.629520447558605,40.75597049290235,44.29459838804439,42.14409306555683,42.42246991587564,44.503055407870306,42.33523055253323,41.819882959492816,44.81679623597222,41.60332200406248,43.15175247676092,31.90113131883919,0.001,0.002,0.002,0.004,0.071,0.039,19.010752648724836,31.90113131883919,2025-04-17T11:27:24
43.797116139632806,47.059218908924095,46.078281760869345,42.92535157711785,45.521304563472825,46.98729043772187,43.13773942791107,46.31741105772255,46.09106429071039,43.40949701857329,43.512327852163594,40.716201059179184,44.214072218509784,42.06460327277301,42.35088359054515,44.42350470097995,42.29783350292291,41.74617443558566,44.77690336762515,41.564772117217444,43.112817767678564,31.861355271498326,0.001,0.003,0.002,0.004,0.071,0.038,19.00998893405635,31.861355271498326,2025-04-17T11:27:25
43.71822813889298,46.978463611497205,45.997559932530464,42.92535157711785,45.44415346676425,46.90518793322934,43.098823409951876,46.19510826625583,45.968226710826116,43.37080309233261,43.47328022305402,40.67643454307233,44.133534791931424,41.98513424832959,42.279317785465764,44.34401017057496,42.2230479480491,41.70932665613981,44.69713099158247,41.52622733486447,43.03495120799607,31.821573168738666,0.001,0.002,0.002,0.003,0.071,0.038,18.958738311218877,31.821573168738666,2025-04-17T11:27:25
43.67878734045877,46.89773196956099,45.957208835933386,42.88498229261569,45.328431118689934,46.82311513425026,43.02100415438957,46.15434494874415,45.845468598384684,43.332111996660785,43.39520959501789,40.636670908243275,44.052985837200254,41.90568569844743,42.20777223645962,44.264571486036346,42.11089047270741,41.59880884335331,44.617376188780156,41.449152941395084,42.95708823136812,31.821573168738666,0.001,0.003,0.003,0.004,0.072,0.038,18.857756511641718,31.821573168738666,2025-04-17T11:27:26
43.599911972302266,46.7766782126734,45.87652609037235,42.804247483137715,45.28985801665783,46.78208977794873,42.98210084584616,46.032067341140475,45.80456670356028,43.2934236969503,43.278164669718365,40.59691011835531,43.97242508297171,41.82625732954574,42.172006975501915,44.18518831759076,42.073510075124204,41.561977968655015,44.57750528703497,41.41062325919307,42.879228563872914,31.821573168738666,0.002,0.018,0.063,0.067,0.105,0.054,18.71310744547655,31.821573168738666,2025-04-17T11:27:26
43.48161396647038,46.736338467369535,45.83619436647325,42.804247483137715,45.25128536667745,46.700060959201664,42.943201702853344,45.95055887080224,45.722788892468884,43.25473815860022,43.278164669718365,40.477644454995755,43.89185225766056,41.7468488482354,42.10049131585663,44.10586033630261,42.036132335354466,41.52515123595765,44.53763867025583,41.33357874623948,42.84029988544336,31.821573168738666,0.002,0.048,0.185,0.192,0.149,0.072,18.655880197714747,31.821573168738666,2025-04-17T11:27:26
43.4421851701552,46.69600441398029,45.75555002927155,42.76388188673883,45.21271313578285,46.700060959201664,42.904306689968905,45.99131213600725,45.722788892468884,43.216055347016265,43.35618652157052,40.43789468153659,43.93214019618517,41.707151973793714,42.02899525299915,44.066216938277535,41.998757219835795,41.488328611609575,44.45791814726027,41.25655379855107,42.8013719315656,31.821573168738666,0.001,0.077,0.307,0.317,0.195,0.089,18.61050309437451,31.821573168738666,2025-04-17T11:27:27
43.48161396647038,46.69600441398029,45.75555002927155,42.68315413205636,45.328431118689934,46.741071732424814,42.82652891281094,46.11358371223935,45.76367348132118,43.177375227610696,43.512327852163594,40.39814757135696,43.97242508297171,41.7468488482354,42.0647408512894,44.02658721406675,41.96138469501142,41.451510061970225,44.45791814726027,41.25655379855107,42.8013719315656,31.821573168738666,0.003,0.106,0.43,0.441,0.241,0.107,18.66180072170874,31.821573168738666,2025-04-17T11:27:27
43.521044675588826,46.81702368683,45.67493092357324,42.68315413205636,45.521304563472825,46.82311513425026,42.787646077706825,46.35818305218669,45.886379205024355,43.177375227610696,43.78589462235351,40.39814757135696,44.093261772538426,41.7468488482354,42.10049131585663,44.02658721406675,41.998757219835795,41.488328611609575,44.41806416890836,41.21804857297809,42.762444667991815,31.821573168738666,0.003,0.135,0.55,0.564,0.287,0.124,18.76442331380605,31.821573168738666,2025-04-17T11:27:27
43.63934862993801,46.978463611497205,45.67493092357324,42.64279190234271,45.75277450539579,46.946235452996746,42.787646077706825,46.68444324604121,46.09106429071039,43.13869776580174,44.177431841873954,40.39814757135696,44.29459838804439,41.90568569844743,42.172006975501915,44.10586033630261,41.96138469501142,41.488328611609575,44.41806416890836,41.17954813230227,42.8013719315656,31.821573168738666,0.004,0.15,0.611,0.628,0.299,0.125,18.958738311218877,31.821573168738666,2025-04-17T11:27:28
43.797116139632806,47.18039685811402,45.67493092357324,42.64279190234271,46.06144979855685,47.19267868820077,42.787646077706825,47.09249924406976,46.336982109553105,43.177375227610696,44.6484544519098,40.43789468153659,44.61659591001251,42.02486618287463,42.31509813949151,44.145517449077886,41.92401472733002,41.52515123595765,44.41806416890836,41.17954813230227,42.84029988544336,31.861355271498326,0.007,0.15,0.612,0.627,0.301,0.125,19.176924826344756,31.861355271498326,2025-04-17T11:27:28
43.954918737735454,47.42291844637214,45.75555002927155,42.64279190234271,46.40879538844666,47.43939902095815,42.82652891281094,47.541696547512004,46.665388387889436,43.216055347016265,45.16025117536333,40.477644454995755,44.898213147479055,42.18384584193802,42.49407702590861,44.264571486036346,41.96138469501142,41.59880884335331,44.497776302355646,41.25655379855107,42.84029988544336,31.861355271498326,0.008,0.151,0.612,0.628,0.301,0.125,19.61348787241367,31.861355271498326,2025-04-17T11:27:28
44.112758667473145,47.625193309239194,45.79586902524312,42.68315413205636,46.71764208057516,47.6864048452407,42.904306689968905,47.95040148844191,46.99440289072504,43.216055347016265,45.67371330685114,40.557152137073444,45.26013276031961,42.42247513728739,42.63735465928943,44.42350470097995,41.998757219835795,41.67248315341567,44.53763867025583,41.295063844480865,42.91815800109981,31.90113131883919,0.006,0.151,0.611,0.628,0.301,0.125,20.07495629665394,31.90113131883919,2025-04-17T11:27:29
44.27063817331009,47.868138381622316,45.957208835933386,42.72351744828313,47.0652234730411,47.97495038990127,43.02100415438957,48.359470684392704,47.32404613244,43.2934236969503,46.18892632690495,40.636670908243275,45.662082622108414,42.740958211981365,42.780718611987766,44.5826626227186,42.036132335354466,41.783026525462674,44.6572514115914,41.33357874623948,42.996019288919854,31.94090135168267,0.006,0.151,0.611,0.625,0.301,0.124,20.536887866216006,31.94090135168267,2025-04-17T11:27:29
44.46804663112471,48.11132591325037,46.078281760869345,42.76388188673883,47.41296456531222,48.263909464065534,43.098823409951876,48.76893996573631,47.69567206055865,43.37080309233261,46.70597684288708,40.75597049290235,46.02369950576542,42.980063866022306,42.924171010049804,44.702180124629706,42.11089047270741,41.89360899496131,44.69713099158247,41.37209853931125,43.07388402283618,31.94090135168267,0.005,0.15,0.611,0.623,0.301,0.124,21.049065544137083,31.94090135168267,2025-04-17T11:27:30
44.665524826040894,48.354764043125556,46.19941415448142,42.804247483137715,47.72222139163995,48.511928070030706,43.21558442162302,49.17884532990803,47.98530167133845,43.44819380999752,47.184961081618155,40.83551825856307,46.385210940837794,43.25929588267701,43.10361413081603,44.821826642702604,42.18565937559259,42.00423147307521,44.81679623597222,41.449152941395084,43.15175247676092,31.94090135168267,0.003,0.151,0.609,0.623,0.301,0.124,21.561788688837876,31.94090135168267,2025-04-17T11:27:30
44.863077152717096,48.51719938664991,46.280202622928584,42.88498229261569,47.99295370458094,48.80169112221341,43.29344692911508,49.50710790961506,48.27546051080202,43.56430172162379,47.665655862799554,40.99465040043748,46.74664126075385,43.57879698370698,43.21134967129416,44.94160330669962,42.2230479480491,42.15179192299314,44.89659551416133,41.52622733486447,43.26856273181272,31.980665410900144,0.002,0.151,0.61,0.621,0.301,0.125,21.92265215049524,31.980665410900144,2025-04-17T11:27:30
45.10024399393831,48.84242483731754,46.40143638782757,43.006094084200356,48.37995245845548,49.17491037021057,43.41027415051667,50.082350761683415,48.690919324684046,43.68043666672946,48.26903813574023,41.193637221884046,47.26861332650583,43.938741513114906,43.46294165659697,45.1015099357258,42.29783350292291,42.29942728645858,45.01632882814573,41.60332200406248,43.385382897525915,31.980665410900144,0.002,0.153,0.609,0.623,0.302,0.125,22.642184876482162,31.980665410900144,2025-04-17T11:27:31
45.29797490579347,49.0052198312286,46.48229337932207,43.046467378199964,48.6510343330084,49.38258836950814,43.488181686442374,50.411540805870345,48.98242268759094,43.796599581141095,48.71336936066842,41.3130692706041,47.589799688042774,44.179014976939015,43.64283444811963,45.22159469257548,42.33523055253323,42.410204275671504,45.13610428771301,41.68043723355066,43.463268970404386,31.980665410900144,0.002,0.153,0.609,0.624,0.303,0.126,23.053946637640788,31.980665410900144,2025-04-17T11:27:31
45.45622295024157,49.168139608848094,46.603631344596124,43.08684208011755,48.92227986774054,49.59051133146255,43.60507778470105,50.6998870615177,49.232742447628084,43.912791401367144,49.07812255173087,41.472360654966906,47.87083705243549,44.459660462466275,43.822885539721426,45.34181339421855,42.410033364134165,42.52102554010338,45.21597849189135,41.75757330811422,43.54116013275143,32.02042353731332,0.002,0.154,0.612,0.625,0.304,0.126,23.364888866010453,32.02042353731332,2025-04-17T11:27:32
45.61452972573409,49.33118663411085,46.68455874837679,43.16759585054518,49.15491506062028,49.798684347938206,43.68303212878146,51.02979123187049,49.52533140169385,43.99026913643826,49.443997986091745,41.59186695694143,48.192037119306065,44.74066984664063,43.96704323050608,45.422034176692364,42.44743919335946,42.631891997415266,45.25592287223367,41.79614925135746,43.61905665847934,32.060175771694446,0.002,0.152,0.613,0.627,0.304,0.126,23.727820474268434,32.060175771694446,2025-04-17T11:27:32
45.77289749804493,49.49436337957377,46.765514847519626,43.20797499047484,49.42649522996885,50.048829248196,43.76100569521208,51.31879163283685,49.776603272991,44.02901306464355,49.77018843894217,41.71140672049637,48.473112689349875,44.98183453298543,44.11130711204066,45.54247867712331,42.55967477829813,42.705828529862856,45.415749763338226,41.834730512768715,43.7359121026455,32.060175771694446,0.002,0.152,0.614,0.627,0.305,0.126,24.089311704573934,32.060175771694446,2025-04-17T11:27:32
45.970946447257575,49.65767232664223,46.84649994578132,43.24835568116259,49.65943441989617,50.215801045000205,43.838998769530804,51.52541899057843,50.02832928671819,44.14526550897773,50.13827081671309,41.87084682404753,48.75422403975551,45.22328437171825,44.29178961470171,45.58265723585947,42.634513919100414,42.853764167843394,45.49569334008493,41.911909132766084,43.813823235340465,32.09992215476649,0.002,0.153,0.615,0.626,0.305,0.126,24.298051930006686,32.09992215476649,2025-04-17T11:27:33
46.12945976381695,49.82111596579773,46.92751434735652,43.32912185765923,49.892525543713305,50.38294275609161,43.917011637513724,51.77359763338802,50.196403562232945,44.18402332623248,50.42539563735562,42.030350498237055,48.955046101595485,45.46502763365936,44.40016216951659,45.70328468987958,42.70936570808891,42.9647717229372,45.61564718876588,41.95050656272571,43.8917406903081,32.13966272720381,0.002,0.152,0.615,0.628,0.306,0.126,24.5587731409442,32.13966272720381,2025-04-17T11:27:33
46.28804146444327,49.98469679682631,46.96803263206931,43.40989466574109,50.08688953050307,50.5921128935467,43.956025583500946,52.022030347523696,50.406790374095976,44.261549673194736,50.75445843677278,42.150021377288795,49.23624540006119,45.70707262714717,44.5447577234645,45.783779905461984,42.746796429849894,43.0758281549559,45.695642502453495,42.02771784111701,43.969664741598194,32.13966272720381,0.002,0.151,0.613,0.627,0.306,0.126,24.86952097098439,32.13966272720381,2025-04-17T11:27:33
46.48636823059104,50.1074739614138,47.04909155995614,43.45028364591519,50.32027838530854,50.80155790826717,44.034068678346785,52.27072535865966,50.61750894968367,44.377866496981596,51.04321114953643,42.26973031509971,49.477326140763466,45.94942769970436,44.65327970243766,45.864337055146166,42.82166769637587,43.149893386672886,45.77565902192987,42.104951249055546,44.04759566330682,32.13966272720381,0.002,0.151,0.611,0.625,0.306,0.126,25.180596890760867,32.13966272720381,2025-04-17T11:27:34
46.64511214133199,50.230330769939314,47.08963227946032,43.49067439113571,50.51490086879886,50.969315362670955,44.11213228237989,52.51969093763108,50.82856482351252,44.45542965483088,51.33274842166827,42.42940314083495,49.71846321865627,46.1921012397176,44.79807786172694,45.944956486144235,42.85910830855636,43.22398102668899,45.855697039644895,42.182207072669314,44.12553372958223,32.13966272720381,0.002,0.15,0.612,0.625,0.307,0.125,25.492011245706962,32.13966272720381,2025-04-17T11:27:34
46.7642197008409,50.353268287765445,47.21129991880207,43.571461319599564,50.63173379168802,51.137254807063755,44.19021668225889,52.76893540215417,51.03996356741152,44.533008024995354,51.58155985211408,42.549204722355796,49.95966386913409,46.39457854467247,44.90675433159646,46.06600317209569,42.933999659361234,43.298091349635854,45.895724201815426,42.25948559835041,44.20347921463093,32.1793975296319,0.001,0.15,0.612,0.626,0.306,0.126,25.75407283890326,32.1793975296319,2025-04-17T11:27:35
46.8833708726558,50.47628758345718,47.25187108641467,43.611857574290525,50.82655738540649,51.30537895968121,44.30738290201015,53.01846711856797,51.25171079139983,44.61060188659724,51.8309697319869,42.66904765600043,50.200935339418834,46.597287764052226,45.05176187184304,46.14677983201875,42.971450465457906,43.409299966078095,45.975795015898996,42.33678711276144,44.28143239272322,32.1793975296319,0.002,0.149,0.611,0.625,0.305,0.126,26.06619533722868,32.1793975296319,2025-04-17T11:27:35
47.04230861885196,50.59938972883867,47.37363098931246,43.6926558432279,50.9825106110855,51.47369055196447,44.38552054739637,53.268294503599236,51.46381214457614,44.72702233651967,52.08098839417937,42.78893293166095,50.44228488990535,46.80023382232872,45.19689211628861,46.26806400271772,43.046362507794925,43.483468199929746,46.055888060689995,42.37544658039826,44.3593935381989,32.1793975296319,0.002,0.15,0.611,0.627,0.305,0.126,26.37868766760947,32.1793975296319,2025-04-17T11:27:35
47.16156532529283,50.681504384160235,47.454843308563966,43.6926558432279,51.1385501192666,51.64219232882863,44.463679994069594,53.47671595738211,51.67627331602063,44.76583720160983,52.37346019722531,42.908861540183466,50.68371979551307,47.0034216667172,45.305821667773216,46.38949224691066,43.08382381156764,43.594764974421594,46.13600362973045,42.49146025581331,44.4763507955621,32.21912660262802,0.002,0.15,0.61,0.628,0.304,0.127,26.58969365953841,32.21912660262802,2025-04-17T11:27:36
47.320647312936046,50.845846872603204,47.57672113267097,43.77346202978862,51.294678146584545,51.76869512908996,44.541861529934636,53.68535354636691,51.846505171475314,44.84347921429014,52.62483383725191,42.988838509436675,50.884986011459716,47.206856267882586,45.37848087859828,46.47052503966455,43.12128868211562,43.706115886006216,46.216142016888284,42.56883245918772,44.51534082904328,32.25884998672143,0.002,0.15,0.609,0.627,0.304,0.127,26.800977116371303,32.25884998672143,2025-04-17T11:27:36
47.4400148518032,51.010342401955256,47.65801302853066,43.81386818152038,51.48996607948345,51.89530762860852,44.62006544319064,53.85242256462789,52.01697392997954,44.92113783695919,52.83480198801669,43.10884154402146,51.12659634969259,47.41054262065211,45.523895387663,46.592196061053926,43.158757153231306,43.780380364292,46.29630351636462,42.64622880077127,44.6323242531293,32.29856772239367,0.002,0.149,0.61,0.626,0.306,0.126,26.960272299596134,32.29856772239367,2025-04-17T11:27:36
47.559431517263306,51.1338160302339,47.739337295259304,43.8946867806016,51.6463014891242,52.0642969668034,44.65917588148443,54.06146170536931,52.18768256194795,44.99881334980023,53.0873612395668,43.22889055875737,51.328019003508075,47.65530562563748,45.633041454917986,46.67339181636788,43.23370503239022,43.854669595618134,46.37648842269925,42.684936113413585,44.671323283497316,32.37798641016394,0.002,0.15,0.612,0.625,0.306,0.126,27.122405835953245,32.37798641016394,2025-04-17T11:27:37
47.67889828800895,51.257378281997205,47.780011664387814,43.935099299448154,51.84185578834263,52.148866423875404,44.737413901858815,54.27073092886832,52.31587324977619,45.076506033226565,53.340582559760435,43.34898654840259,51.48921301009176,47.85956353741841,45.74226159747923,46.75465338157875,43.27118450807336,43.891823580369305,46.45669703077772,42.7623692026105,44.74932838383313,32.33827985007889,0.002,0.15,0.612,0.624,0.306,0.125,27.43383295516529,32.33827985007889,2025-04-17T11:27:37
47.79841614453062,51.381030251042375,47.82069424232441,44.015930954526254,52.0375642654995,52.27581508033688,44.815675021449806,54.480235270416415,52.48700886143132,45.19307786720117,53.552114006338,43.469130508894864,51.69077894911902,48.023162514446085,45.85155677164596,46.795308954945824,43.34615470083213,44.003323427671376,46.53692963583774,42.83982715086711,44.86635414878697,32.33827985007889,0.002,0.15,0.614,0.62,0.307,0.124,27.695887893246088,32.33827985007889,2025-04-17T11:27:37
47.8781235815585,51.504773034850416,47.86138506783374,44.056350162279614,52.19424504541371,52.402878157615646,44.93311064475051,54.68997979496862,52.61552324263431,45.27081470546523,53.76411929035527,43.629398801215245,51.85209310765515,48.18693556263747,45.99740204455122,46.83598111538436,43.421140107829785,44.077688584454336,46.61718653347498,42.91731024707343,44.944383802792174,32.33827985007889,0.002,0.15,0.615,0.622,0.307,0.125,27.958243260147626,32.33827985007889,2025-04-17T11:27:38
48.03760904614023,51.54604100073777,47.942791616795546,44.096771671198155,52.311823630003346,52.53005684785404,45.01143077868062,54.899969597927054,52.78709508285169,45.309689914732985,53.93406903969486,43.70956633236119,52.01346422250964,48.39190065805792,46.106876027449005,46.91737537757996,43.496141000092564,44.152079606401514,46.69746801965073,42.95606131602409,45.022423759703145,32.33827985007889,0.002,0.151,0.614,0.624,0.307,0.125,28.220905429366866,32.33827985007889,2025-04-17T11:27:38
48.15728606163219,51.66990658456825,47.983507417943486,44.21805036269558,52.46868758323427,52.657352348031,45.08977502572424,55.06814148478037,52.95892038762986,45.387454089451296,54.18957739105031,43.829860193545926,52.215261554697406,48.55607497573942,46.2164282504059,46.998836529067546,43.57115764884361,44.263715246860784,46.73761807602972,43.033582676533285,45.100474294811136,32.33827985007889,0.002,0.151,0.613,0.624,0.307,0.125,28.4312603703224,32.33827985007889,2025-04-17T11:27:39
48.35687052453858,51.83520616178055,48.105705394935,44.258481434051475,52.62565937013761,52.869774359260646,45.28574304502803,55.320705577682304,53.17406313497963,45.54303844976181,54.531362609289204,44.03046594025636,52.57874338493116,48.84382111014423,46.32605968238971,47.12115446594248,43.6461903255082,44.375410654889436,46.858105943324745,43.11112990864706,45.17853568353826,32.41768744298878,0.005,0.151,0.612,0.629,0.308,0.125,28.647850229742026,32.41768744298878,2025-04-17T11:27:39
48.476696479336965,51.959291383758,48.14645504166856,44.339351052802954,52.74346036628992,53.03995175197849,45.32495535160609,55.4892896885699,53.34646999676448,45.62085919947009,54.78854708293346,44.15090060973091,52.74039803413166,49.0085041010297,46.435771295428424,47.20278442695093,43.68371275918531,44.449907931121686,46.8982812555584,43.22749990065603,45.2566082014431,32.41768744298878,0.004,0.151,0.613,0.629,0.308,0.125,28.858720794111274,32.41768744298878,2025-04-17T11:27:40
48.59658010603755,52.04206812206246,48.26875549156864,44.37978967180345,52.9006264293663,53.167726560847825,45.40339895892197,55.658043355756774,53.51914037899331,45.737626830333056,54.96041254876849,44.27138992337382,52.942563764295244,49.21462533020724,46.54556406466071,47.32535728522248,43.75876998710021,44.48716677567427,46.93846297462818,43.26630314823592,45.33469212422693,32.41768744298878,0.003,0.151,0.613,0.627,0.307,0.125,29.069803445090194,32.41768744298878,2025-04-17T11:27:40
48.71652240053123,52.16631394375196,48.35033244072031,44.4202308783004,53.01857580055514,53.295624239524614,45.48186813503116,55.78472149371089,53.69207741836351,45.85443911735757,55.17571083982915,44.391934887784544,53.10437699478217,49.37973959499851,46.65543896838864,47.40715833607493,43.796304849327214,44.561705053197045,47.01884578209314,43.34392973685573,45.41278772773893,32.4573829888468,0.004,0.149,0.613,0.625,0.306,0.125,29.178604139230544,32.4573829888468,2025-04-17T11:27:40
48.79651701621509,52.2491987859396,48.391134027587725,44.46067470811175,53.175943267212574,53.42364601547081,45.52111240268766,55.911497657712744,53.821957090189585,45.93233925641033,55.26197669512345,44.51253651116576,53.225785425285494,49.503703820767214,46.728735019048884,47.48902846538664,43.833843922416406,44.636271016307376,47.05904694495911,43.421583359382396,45.49089528798254,32.4573829888468,0.005,0.149,0.614,0.625,0.306,0.126,29.33717994516438,32.4573829888468,2025-04-17T11:27:41
48.916559309516344,52.37360832462821,48.51359170842704,44.582022295709976,53.294046377777875,53.509063417593836,45.560363172154496,56.080687005513596,53.995368389511555,46.01025995117209,55.47801157974385,44.63319580337276,53.38772980368441,49.627779489788054,46.83874899636521,47.52998954970229,43.90893483731401,44.71086494661239,47.13946897532384,43.49926430728772,45.60807965137229,32.49707308798503,0.004,0.148,0.614,0.624,0.306,0.127,29.499161875176096,32.49707308798503,2025-04-17T11:27:41
