36,93582003;39,61242227;36,29660113;32,98471192;37,77472822;38,10957227;33,56757241;37,91429153;37,06925043;33,53924418;36,7340636;39,48461554;36,43143016;35,27524247;38,79228273;37,87266393;33,9674742;38,99219464;39,93262222;34,4072431;41,82830834;24,60210481;0,003;0,898;0,161;0,397;0,067;0,101;21,54710335;24,60210481;2025-04-18T13:18:43
37,01500939;39,73211047;36,41613301;33,06700408;37,89204729;38,19019563;33,64543741;38,0374652;37,18896801;33,61743908;36,84854904;39,64341018;36,59714574;35,39339699;38,89860561;37,98652924;34,04266381;39,10206548;40,0514602;34,52186475;41,98399159;24,60210481;0,004;0,898;0,161;0,4;0,067;0,101;21,7418371;24,60210481;2025-04-18T13:18:43
37,13376401;39,81189943;36,49580959;33,14926475;38,00931196;38,31112652;33,72328437;38,11955565;37,26878295;33,73468519;36,9630529;39,76252637;36,72133142;35,47216164;39,00494631;38,06247808;34,11783451;39,21195344;40,17030005;34,59827209;42,1007536;24,60210481;0,004;0,889;0,162;0,406;0,067;0,101;21,88788687;24,60210481;2025-04-18T13:18:43
37,21291458;39,93157883;36,61530821;33,23149426;38,08745867;38,43205333;33,8011136;38,24265406;37,38851093;33,81281889;37,07757613;39,88166097;36,84543171;35,5903018;39,1467631;38,13845816;34,23055573;39,32185943;40,24952814;34,67467409;42,21751627;24,60210481;0,004;0,889;0,162;0,407;0,067;0,1;22,03393747;24,60210481;2025-04-18T13:18:44
37,29205015;40,05125427;36,69496355;33,27259743;38,20463484;38,47236153;33,87892542;38,36570867;37,46833374;33,89092866;37,15393618;40,00081496;36,96944769;35,66905782;39,25314873;38,25248747;34,30568041;39,46843035;40,36837326;34,75107106;42,37320246;24,64367874;0,004;0,886;0,162;0,406;0,067;0,101;22,17667284;24,64367874;2025-04-18T13:18:44
37,37117103;40,17092672;36,77461094;33,35478083;38,28272345;38,59328446;33,91782489;38,44772124;37,54816021;33,9690148;37,26849383;40,11998932;37,0520787;35,78718644;39,35955507;38,32854689;34,38078719;39,5783819;40,48722283;34,86565767;42,48997027;24,68523821;0,005;0,884;0,161;0,409;0,068;0,101;22,27074591;24,68523821;2025-04-18T13:18:44
37,45027749;40,25070716;36,85425065;33,39586113;38,39981382;38,71420565;33,99561116;38,5297151;37,66790745;34,0080491;37,34487771;40,27892186;37,17595654;35,86593568;39,46598299;38,40463854;34,49341445;39,72501683;40,60607782;34,94204329;42,60674183;24,68523821;0,005;0,894;0,161;0,404;0,068;0,101;22,41680763;24,68523821;2025-04-18T13:18:45
37,56891083;40,37037679;36,933883;33,47799916;38,55585641;38,7948193;34,07338077;38,65267144;37,78766462;34,12511744;37,45947243;40,39814757;37,25849643;35,94468274;39,57243335;38,51883709;34,53094824;39,83501884;40,72493919;35,01842487;42,76244467;24,72678328;0,005;0,899;0,16;0,408;0,068;0,101;22,55959993;24,72678328;2025-04-18T13:18:45
37,64798257;40,45015625;37,01350827;33,51905697;38,63384496;38,87543292;34,15113403;38,77558734;37,86750873;34,20313457;37,53588192;40,51739693;37,38223907;36,06279989;39,64341316;38,59501059;34,60600308;39,94504397;40,80418412;35,09480271;42,87922856;24,72678328;0,005;0,894;0,161;0,411;0,068;0,101;22,70567708;24,72678328;2025-04-18T13:18:45
37,76656521;40,52993583;37,09312678;33,60115038;38,75078764;38,99635395;34,22887125;38,8575093;37,947358;34,24213471;37,65051637;40,59691012;37,46468982;36,18091379;39,74990288;38,67121733;34,68104118;40,05509313;40,92305827;35,17117709;42,99601929;24,76831399;0,005;0,894;0,161;0,412;0,068;0,102;22,79981479;24,76831399;2025-04-18T13:18:46
