0,046841457;0;0;0;0;0
0,048410972;0;0;0;0;0
0,048233884;0;0;0;0;0
0,049911051;0;0;0;0;0
0,050577893;0;0;0;0;0
0,051358063;0;0;0;0;0
0,053444195;0;0;0;0;0
0,054522232;0;0;0;0;0
0,055943904;0;0;0;0;0
0,057630649;0;0;0;0;0
0,05928141;0;0;0;0;0
0,059119223;0;0;0;0;0
0,057584527;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,05759213;0;0;0;0;0
0,057591623;0;0;0;0;0
0,05752168;0;0;0;0;0
0,059640756;0;0;0;0;0
0,059090333;0;0;0;0;0
0,05989468;0;0;0;0;0
0,059895693;0;0;0;0;0
0,059895693;0;0;0;0;0
0,059895693;0;0;0;0;0
0,059895693;0;0;0;0;0
0,059963609;0;0;0;0;0
0,060552044;0;0;0;0;0
0,061430389;0;0;0;0;0
0,061427855;0;0;0;0;0
0,062182025;0;0;0;0;0
0,062141985;0;0;0;0;0
0,063732432;0;0;0;0;0
0,065250402;0;0;0;0;0
0,065214923;0;0;0;0;0
0,066739989;0;0;0;0;0
0,068343614;0;0;0;0;0
0,068386188;0;0;0;0;0
0,069889966;0;0;0;0;0
0,069878309;0;0;0;0;0
0,070540742;0;0;0;0;0
0,072096217;0;0;0;0;0
0,076532541;0;0;0;0;0
0,082165502;0;0;0;0;0
0,087338763;0;0;0;0;0
0,093204361;0;0;0;0;0
0,100022808;0;0;0;0;0
0,107338459;0;0;0;0;0
0,11367744;0;0;0;0;0
0,119715868;0;0;0;0;0
0,126865785;0;0;0;0;0
0,134815994;0;0;0;0;0
0,142080455;0;0;0;0;0
0,14867336;0;0;0;0;0
0,15814458;0;0;0;0;0
0,165313756;0;0;0;0;0
0,173399289;0;0;0;0;0
0,181436167;0;0;0;0;0
0,189383334;0;0;0;0;0
0,19762548;0;0;0;0;0
0,20472674;0;0;0;0;0
0,211960284;0;0;0;0;0
0,22054505;0;0;0;0;0
0,228394398;0;0;0;0;0
0,236113997;0;0;0;0;0
0,244084479;0;0;0;0;0
0,252864883;0;0;0;0;0
0,260171411;0;0;0;0;0
0,266582363;0;0;0;0;0
0,273796141;0;0;0;0;0
0,281321115;0;0;0;0;0
0,287800996;0;0;0;0;0
0,296363968;0;0;0;0;0
0,304330395;0;0;0;0;0
0,31406821;0;0;0;0;0
0,322819217;0;0;0;0;0
0,331449091;0;0;0;0;0
0,338497641;0;0;0;0;0
0,344755528;0;0;0;0;0
0,352574467;0;0;0;0;0
0,358264193;0;0;0;0;0
0,366627471;0;0;0;0;0
0,374589337;0;0;0;0;0
0,383795989;0;0;0;0;0
0,392409644;0;0;0;0;0
0,401694348;0;0;0;0;0
0,411171143;0;0;0;0;0
0,424141549;0;0;0;0;0
0,436269089;0;0;0;0;0
0,449391038;0;0;0;0;0
0,461525674;0;0;0;0;0
0,473203651;0;0;0;0;0
0,481473166;0;0;0;0;0
0,485423435;0;0;0;0;0
0,490559698;0;0;0;0;0
0,495298602;0;0;0;0;0
0,500248856;0;0;0;0,052161806;0
0,508461605;0,178794581;0;0;0,049540886;0
0,517184229;0,175636773;0;0;0,046996181;0
0,524330598;0,172450217;0;0;0,044244172;0
0,533570194;0,169247644;0;0;0,040176237;0
0,542054606;0,166017555;0;0;0,038241249;0
0,549048925;0,164211744;0;0;0,034823349;0
0,556646376;0,159818166;0;0;0,032026644;0
0,563088245;0,160668297;0;0;0,030201737;0
0,570341049;0,170106401;0;0;0,026877393;0
0,578323695;0,180505111;0;0;0,026330458;0
0,585581567;0,1933076;0;0;0,024189797;0
0,594380217;0,210367729;0;0;0,022047612;0
0,601643158;0,228556437;0;0;0,021502426;0
0,609595394;0,24604081;0;0;0,019016993;0
0,617770637;0,270547188;0;0;0,017749085;0
0,627958014;0,293854756;0;0;0,016830029;0
0,638657294;0,318243676;0;0;0,01603376;0
0,649108224;0,342658469;0;0;0,013849126;0
0,659842983;0,364368448;0;0;0,013579385;-5,4814E-07
0,671449496;0,387323643;0;0;0,012693888;2,28115E-06
0,679852815;0,411800451;0;0;0,012719034;-7,46082E-06
0,690764966;0,432749829;0;0;0,012717907;1,85051E-05
0,699533205;0,45100507;0;0;0,012196169;-2,72352E-05
0,709624283;0,471827133;0;0;0,010147351;-2,72277E-05
0,718939905;0,489121355;0;0;0,010199002;0,000894325
0,726577903;0,506275943;0;0;0,010178649;0,00117364
0,735396826;0,523479813;0;0;0,010184564;0,001054656
0,742979073;0,538231855;0;0;0,010224009;0,001093161
0,751580057;0,553271381;0;0;0,009262489;0,001083975
0,759552566;0,564376481;0;0;0,007554057;0,001085004
0,767621374;0,578068939;0;0;0,007572083;0,001085472
0,776019625;0,589141184;0;0;0,00613006;0,001085084
0,783596803;0,600418775;0;0;0,003787162;0,001085252
0,791599722;0,609425241;0;0;0,003925758;0,001085198
0,799739487;0,616928576;0;0;0,002522258;0,001085211
0,80843677;0,624411377;0;0;0,001809937;0,001085209
0,817331718;0,631910605;0;0;0,001296008;0,001085209
0,825937771;0,639537148;0;0;0,001264824;0,001085206
0,835527083;0,644662579;0;0;0,001268552;0,001085219
0,844340938;0,652305549;0;0;0,001295679;0,001085186
0,852374267;0,659792457;0;0;0,001535927;0,001085236
0,861152643;0,667279364;0;0;0,003719922;0,001085271
0,869708013;0,674778593;0;0;0,004085993;0,001084673
0,877178756;0,682380494;0;0;0,007489189;0,001087446
0,885212085;0,687567529;0;0;0,008755251;0,001078295
0,894274289;0,695177644;0;0;0,011511504;0,001100878
0,903605115;0,702623482;0;0;0,013238731;0,001067998
0,913158948;0,70912473;0;0;0,016650955;0,001034928
0,922008282;0,713317891;0;0;0,017219687;0,001931499
0,931445543;0,720566597;0,139496333;0;0,019103955;0,002269499
0,939970502;0,726402525;0,141650006;0;0,020088631;0,002132424
0,947532475;0,730053573;0,145857253;0;0,020568873;0,002192832
0,955525258;0,733807294;0,148852163;0;0,02277977;0,002154741
0,963487631;0,737569229;0,153803243;0;0,022874142;0,002114518
0,97090769;0,741454371;0,156016728;0;0,022901256;0,003005313
0,977273534;0,742809654;0,160190441;0;0,022900842;0,003354433
0,984095528;0,746727651;0,164946624;0;0,022900322;0,003223898
0,989954537;0,752465013;0,169723801;0;0,022897314;0,003263919
0,99601628;0,755500024;0,174493223;0;0,022892707;0,003253999
1;0,760970435;0,17926226;0;0,023058146;0,003250851
0,994429887;0,766178005;0,18403383;0;0,021628977;0,003285319
0,98473414;0,773726516;0,188803627;0;0,019631619;0,00314082
0,975327288;0,77928728;0,19344754;0;0,018519613;0,003655585
0,964769922;0,787123275;0,200045517;0;0,016527604;0,004439763
0,9447905;0,796606144;0,206372024;0;0,014880069;0,004332233
0,915338337;0,803715215;0,211029449;0;0,011593761;0,00433408
0,865648267;0,813645738;0,216777552;0;0,011079631;0,004345647
0,816084905;0,821009438;0,222217885;0;0,008907181;0,004338866
0,765938683;0,832282922;0,229612412;0;0,008241855;0,004341439
0,721114225;0,841893105;0,234846593;0;0,007670215;0,004340703
0,679786927;0,851380081;0,240453737;0;0,006799041;0,004340846
0,644582191;0,8642183;0,247663087;0;0,006387555;0,004340846
0,611267948;0,875101627;0,251996726;0;0,006355707;0,004340829
0,579550235;0,888494279;0,26048518;0;0,006360561;0,004340839
0,549332752;0,899706159;0,264660994;0;0,006361266;0,004340835
0,520939874;0,912359567;0,273204718;0;0,0063612;0,004340836
0,498143971;0,923990353;0,27736755;0;0,00636122;0,004340836
0,475200073;0,938339917;0,285912868;0;0,006361753;0,004340836
0,451512141;0,950894758;0,29029436;0;0,006360923;0,004340836
0,425148122;0,966102668;0,297101088;0;0,006328583;0,004340836
0,396481047;0,976756007;0,303163434;0;0,006304089;0,004340836
