R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R24;R13;R14;R15;R16;R17;R18;R19;R20;R21;R25;PD25;PD26;PD27;PD28;PD29;PD30;Puissance estimée (W);T_ref;timestamp
26,93243984;27,60556261;27,48501257;27,167574;27,19685277;27,36625375;26,68733637;27,29312992;27,09076908;26,93023309;26,4591882;26,21464699;26,64021561;26,18842458;26,81750832;26,86148587;26,92748735;26,45700692;27,05566523;26,40909639;26,77615669;24,51891334;0,002;0,003;0,001;0,003;0,037;0,042;3,86088268;24,51891334;2025-04-18T13:26:17
26,89059047;27,60556261;27,48501257;27,12486978;27,15471227;27,32437692;26,72769516;27,24942162;27,09076908;26,88950037;26,4591882;26,21464699;26,64021561;26,18842458;26,81750832;26,86148587;26,88832495;26,45700692;27,01409288;26,3697356;26,77615669;24,56051636;0,002;0,002;0,001;0,003;0,038;0,042;3,808844247;24,56051636;2025-04-18T13:26:17
26,89059047;27,56372229;27,44367821;27,12486978;27,15471227;27,32437692;26,72769516;27,24942162;27,09076908;26,84875397;26,4591882;26,21464699;26,64021561;26,18842458;26,78078548;26,86148587;26,84915003;26,45700692;27,01409288;26,3697356;26,77615669;24,56051636;0,002;0,002;0,001;0,003;0,038;0,042;3,756508998;24,56051636;2025-04-18T13:26:18
26,89059047;27,56372229;27,44367821;27,12486978;27,19685277;27,28248823;26,72769516;27,24942162;27,04977511;26,84875397;26,4591882;26,21464699;26,64021561;26,14773175;26,78078548;26,78703539;26,84915003;26,41895921;27,01409288;26,3697356;26,73447208;24,51891334;0,002;0,002;0,001;0,003;0,038;0,042;3,808547431;24,51891334;2025-04-18T13:26:18
26,84872622;27,52186883;27,44367821;27,12486978;27,19685277;27,28248823;26,72769516;27,24942162;27,04977511;26,80799386;26,42019919;26,21464699;26,64021561;26,14773175;26,78078548;26,78703539;26,84915003;26,45700692;26,97250736;26,3697356;26,77615669;24,51891334;0,002;0,002;0,001;0,003;0,038;0,042;3,756195748;24,51891334;2025-04-18T13:26:18
26,84872622;27,48000219;27,44367821;27,08215101;27,19685277;27,28248823;26,68733637;27,24942162;27,04977511;26,80799386;26,4591882;26,21464699;26,64021561;26,10702809;26,74405243;26,74980569;26,80996254;26,45700692;26,97250736;26,33036483;26,73447208;24,51891334;0,002;0,002;0,002;0,003;0,038;0,042;3,703827567;24,51891334;2025-04-18T13:26:19
26,84872622;27,48000219;27,44367821;27,08215101;27,19685277;27,24058765;26,64696543;27,2056968;27,04977511;26,80799386;26,42019919;26,21464699;26,64021561;26,14773175;26,74405243;26,71257296;26,80996254;26,45700692;26,97250736;26,33036483;26,73447208;24,56051636;0,002;0,001;0,002;0,002;0,038;0,042;3,651789134;24,56051636;2025-04-18T13:26:19
26,84872622;27,48000219;27,40233214;27,08215101;27,19685277;27,24058765;26,64696543;27,2056968;27,04977511;26,80799386;26,42019919;26,17341076;26,64021561;26,10702809;26,74405243;26,71257296;26,80996254;26,45700692;26,97250736;26,33036483;26,73447208;24,56051636;0,002;0,002;0,002;0,002;0,038;0,042;3,651789134;24,56051636;2025-04-18T13:26:19
26,80684705;27,48000219;27,40233214;27,08215101;27,19685277;27,19867512;26,64696543;27,2056968;27,04977511;26,80799386;26,42019919;26,17341076;26,59534182;26,10702809;26,70730911;26,71257296;26,77076244;26,45700692;26,93090861;26,33036483;26,73447208;24,51891334;0,002;0,003;0,001;0,002;0,038;0,042;3,703827567;24,51891334;2025-04-18T13:26:20
26,84872622;27,48000219;27,36097431;27,03941764;27,15471227;27,19867512;26,60658227;27,2056968;27,04977511;26,80799386;26,38120157;26,17341076;26,59534182;26,10702809;26,70730911;26,71257296;26,77076244;26,41895921;26,93090861;26,29098406;26,73447208;24,51891334;0,002;0,002;0,001;0,002;0,038;0,043;3,703827567;24,51891334;2025-04-18T13:26:20
26,80684705;27,4381223;27,36097431;27,03941764;27,15471227;27,19867512;26,56618686;27,2056968;27,04977511;26,72643226;26,38120157;26,17341076;26,59534182;26,14773175;26,70730911;26,71257296;26,77076244;26,41895921;26,93090861;26,29098406;26,69277181;24,51891334;0;0,003;0,001;0,002;0,038;0,043;3,651442824;24,51891334;2025-04-18T13:26:20
26,80684705;27,48000219;27,36097431;27,03941764;27,15471227;27,15675059;26,56618686;27,24942162;27,00877133;26,72643226;26,38120157;26,1321626;26,59534182;26,18842458;26,70730911;26,71257296;26,77076244;26,38090055;26,93090861;26,29098406;26,69277181;24,51891334;0;0,003;0,001;0,002;0,038;0,043;3,703827567;24,51891334;2025-04-18T13:26:21
26,80684705;27,4381223;27,31960467;27,03941764;27,15471227;27,15675059;26,56618686;27,2056968;27,00877133;26,76721997;26,38120157;26,1321626;26,59534182;26,14773175;26,70730911;26,67533716;26,77076244;26,38090055;26,93090861;26,29098406;26,73447208;24,51891334;0;0,003;0,001;0,002;0,038;0,042;3,651442824;24,51891334;2025-04-18T13:26:21
26,7649529;27,4381223;27,31960467;27,03941764;27,11255401;27,15675059;26,52577914;27,2056968;27,00877133;26,76721997;26,38120157;26,1321626;26,55044696;26,14773175;26,6705555;26,67533716;26,73154967;26,34283088;26,97250736;26,25159322;26,69277181;24,51891334;0;0,004;0,001;0,002;0,038;0,042;3,651442824;24,51891334;2025-04-18T13:26:21
26,7649529;27,4381223;27,31960467;26,99666961;27,11255401;27,11481401;26,52577914;27,24942162;27,00877133;26,76721997;26,38120157;26,09090247;26,50553098;26,14773175;26,6705555;26,67533716;26,73154967;26,34283088;26,93090861;26,29098406;26,69277181;24,51891334;0,001;0,004;0,002;0,002;0,038;0,042;3,651442824;24,51891334;2025-04-18T13:26:22
26,7649529;27,4381223;27,27822316;26,99666961;27,07037793;27,15675059;26,48535905;27,2056968;26,96775771;26,76721997;26,38120157;26,04963032;26,50553098;26,14773175;26,6705555;26,71257296;26,77076244;26,30475017;26,93090861;26,29098406;26,69277181;24,51891334;0,001;0,004;0,002;0,002;0,038;0,043;3,651442824;24,51891334;2025-04-18T13:26:22
26,7649529;27,4381223;27,27822316;26,99666961;27,07037793;27,11481401;26,48535905;27,24942162;26,9267342;26,72643226;26,34219529;26,09090247;26,50553098;26,14773175;26,6705555;26,67533716;26,77076244;26,30475017;26,93090861;26,29098406;26,65105584;24,51891334;0,001;0,004;0,002;0,002;0,038;0,043;3,651442824;24,51891334;2025-04-18T13:26:22
26,7649529;27,39622912;27,23682975;26,95390686;27,07037793;27,11481401;26,48535905;27,24942162;26,96775771;26,72643226;26,34219529;26,09090247;26,46059381;26,14773175;26,6705555;26,67533716;26,77076244;26,26665835;26,93090861;26,25159322;26,6093241;24,51891334;0;0,003;0,002;0,002;0,038;0,043;3,599041453;24,51891334;2025-04-18T13:26:23
26,7649529;27,39622912;27,23682975;26,95390686;27,02818398;27,07286533;26,48535905;27,2056968;26,9267342;26,76721997;26,34219529;26,04963032;26,46059381;26,14773175;26,6705555;26,67533716;26,77076244;26,26665835;26,93090861;26,25159322;26,6093241;24,51891334;0;0,002;0,002;0,001;0,038;0,042;3,599041453;24,51891334;2025-04-18T13:26:23
26,72304372;27,3543226;27,23682975;26,95390686;27,02818398;27,07286533;26,48535905;27,11819738;26,88570074;26,72643226;26,34219529;26,04963032;26,50553098;26,14773175;26,6705555;26,63809826;26,77076244;26,2285554;26,93090861;26,25159322;26,56757654;24,56051636;0;0,002;0,002;0,002;0,038;0,042;3,494584956;24,56051636;2025-04-18T13:26:23
26,72304372;27,3543226;27,19542437;26,95390686;27,02818398;27,11481401;26,44492656;27,11819738;26,88570074;26,76721997;26,34219529;26,04963032;26,50553098;26,14773175;26,6705555;26,63809826;26,77076244;26,26665835;26,93090861;26,25159322;26,6093241;24,56051636;0;0,002;0,002;0,001;0,037;0,042;3,494584956;24,56051636;2025-04-18T13:26:24
26,72304372;27,3543226;27,19542437;26,95390686;27,02818398;27,11481401;26,44492656;27,11819738;26,88570074;26,76721997;26,30318031;26,09090247;26,50553098;26,10702809;26,6705555;26,60085621;26,77076244;26,26665835;26,93090861;26,21219227;26,56757654;24,51891334;0;0,002;0,002;0,001;0,038;0,042;3,546623389;24,51891334;2025-04-18T13:26:24
26,72304372;27,31240267;27,19542437;26,91112935;27,02818398;27,11481401;26,44492656;27,11819738;26,88570074;26,72643226;26,30318031;26,09090247;26,50553098;26,10702809;26,63379154;26,60085621;26,77076244;26,2285554;26,93090861;26,21219227;26,52581311;24,51891334;0;0,002;0,002;0,001;0,038;0,042;3,494188567;24,51891334;2025-04-18T13:26:24
26,72304372;27,31240267;27,19542437;26,91112935;26,9859721;27,11481401;26,44492656;27,11819738;26,88570074;26,72643226;26,26415657;26,09090247;26,50553098;26,10702809;26,63379154;26,60085621;26,77076244;26,2285554;26,88929658;26,21219227;26,56757654;24,56051636;0;0,001;0,002;0,001;0,038;0,042;3,442150134;24,56051636;2025-04-18T13:26:25
26,72304372;27,2704693;27,15400697;26,91112935;26,9859721;27,11481401;26,4044816;27,07442267;26,84465728;26,72643226;26,26415657;26,04963032;26,46059381;26,06631356;26,63379154;26,63809826;26,77076244;26,2285554;26,88929658;26,13335986;26,52581311;24,56051636;0;0,001;0,001;0,001;0,038;0,042;3,38969849;24,56051636;2025-04-18T13:26:25
26,68111944;27,2704693;27,15400697;26,91112935;26,9859721;27,07286533;26,44492656;27,07442267;26,84465728;26,68563068;26,22512404;26,09090247;26,46059381;26,06631356;26,63379154;26,60085621;26,77076244;26,19044125;26,88929658;26,13335986;26,52581311;24,51891334;0;0,001;0,001;0,001;0,038;0,042;3,441736923;24,51891334;2025-04-18T13:26:25
26,63918003;27,2704693;27,11257752;26,95390686;26,9859721;27,07286533;26,4044816;27,07442267;26,84465728;26,68563068;26,22512404;26,04963032;26,46059381;26,0255881;26,59701719;26,60085621;26,77076244;26,19044125;26,84767121;26,13335986;26,48403375;24,51891334;0;0,001;0,001;0,001;0,038;0,042;3,441736923;24,51891334;2025-04-18T13:26:26
26,63918003;27,2704693;27,15400697;26,95390686;26,9859721;27,07286533;26,36402414;27,03063122;26,84465728;26,68563068;26,22512404;26,04963032;26,46059381;26,0255881;26,59701719;26,60085621;26,77076244;26,2285554;26,84767121;26,13335986;26,48403375;24,51891334;0;0,001;0,001;0,001;0,038;0,042;3,441736923;24,51891334;2025-04-18T13:26:26
26,63918003;27,2704693;27,11257752;26,91112935;26,9859721;27,07286533;26,36402414;27,07442267;26,84465728;26,64481516;26,22512404;26,04963032;26,4156354;26,0255881;26,59701719;26,60085621;26,73154967;26,2285554;26,80603246;26,0939283;26,52581311;24,51891334;0,001;0,001;0,001;0;0,038;0,042;3,441736923;24,51891334;2025-04-18T13:26:26
26,63918003;27,2704693;27,11257752;26,86833702;26,9859721;27,03090449;26,36402414;27,07442267;26,84465728;26,64481516;26,22512404;26,04963032;26,4156354;25,98485167;26,5602324;26,60085621;26,73154967;26,19044125;26,80603246;26,0939283;26,48403375;24,47729568;0,001;0,001;0;0,001;0,038;0,042;3,493793655;24,47729568;2025-04-18T13:26:27
26,63918003;27,22852243;27,11257752;26,91112935;26,94374224;27,03090449;26,36402414;27,07442267;26,84465728;26,64481516;26,18608267;26,04963032;26,37065568;25,94410422;26,5602324;26,60085621;26,69232418;26,19044125;26,76438027;26,0939283;26,48403375;24,47729568;0,001;0,001;0,001;0,001;0,038;0,042;3,441325123;24,47729568;2025-04-18T13:26:27
26,59722542;27,22852243;27,11257752;26,91112935;26,94374224;26,98893145;26,36402414;27,07442267;26,80360378;26,60398567;26,18608267;26,04963032;26,37065568;25,94410422;26,52343713;26,60085621;26,69232418;26,19044125;26,76438027;26,13335986;26,4422384;24,47729568;0,001;0,001;0,001;0,001;0,038;0,042;3,441325123;24,47729568;2025-04-18T13:26:27
26,59722542;27,22852243;27,11257752;26,91112935;26,94374224;26,98893145;26,32355411;27,07442267;26,84465728;26,60398567;26,18608267;26,00834609;26,4156354;25,94410422;26,52343713;26,60085621;26,69232418;26,19044125;26,72271458;26,13335986;26,4422384;24,47729568;0,001;0,001;0,001;0,002;0,038;0,042;3,441325123;24,47729568;2025-04-18T13:26:28
26,59722542;27,22852243;27,11257752;26,86833702;26,94374224;26,94694615;26,36402414;27,03063122;26,84465728;26,60398567;26,1470324;26,00834609;26,4156354;25,94410422;26,52343713;26,56361098;26,65308593;26,19044125;26,72271458;26,13335986;26,48403375;24,47729568;0,001;0,002;0,001;0,002;0,038;0,043;3,441325123;24,47729568;2025-04-18T13:26:28
26,55525555;27,22852243;27,07113595;26,86833702;26,94374224;26,94694615;26,36402414;27,03063122;26,80360378;26,56314214;26,1470324;26,00834609;26,46059381;25,90334569;26,52343713;26,52636252;26,61383487;26,15231587;26,72271458;26,13335986;26,48403375;24,47729568;0,001;0,002;0,002;0,002;0,039;0,043;3,441325123;24,47729568;2025-04-18T13:26:28
26,59722542;27,22852243;27,11257752;26,86833702;26,90149433;26,94694615;26,36402414;27,03063122;26,80360378;26,60398567;26,1470324;25,96704974;26,4156354;25,90334569;26,52343713;26,52636252;26,57457094;26,19044125;26,72271458;26,13335986;26,4422384;24,47729568;0,001;0,002;0,002;0,002;0,039;0,043;3,441325123;24,47729568;2025-04-18T13:26:29
26,55525555;27,186562;27,11257752;26,82552981;26,90149433;26,94694615;26,36402414;27,03063122;26,80360378;26,56314214;26,18608267;25,96704974;26,4156354;25,90334569;26,5602324;26,52636252;26,57457094;26,19044125;26,76438027;26,0939283;26,4422384;24,43566335;0,001;0,002;0,002;0,003;0,039;0,043;3,440914738;24,43566335;2025-04-18T13:26:29
26,55525555;27,186562;27,11257752;26,82552981;26,90149433;26,94694615;26,32355411;27,03063122;26,80360378;26,56314214;26,1079732;25,9257412;26,46059381;25,90334569;26,5602324;26,4891108;26,5352941;26,15231587;26,72271458;26,13335986;26,4422384;24,43566335;0,001;0,002;0,002;0,003;0,039;0,043;3,440914738;24,43566335;2025-04-18T13:26:29
26,55525555;27,186562;27,11257752;26,86833702;26,85922833;26,90494854;26,32355411;27,03063122;26,80360378;26,56314214;26,1079732;25,9257412;26,46059381;25,90334569;26,52343713;26,45185577;26,5352941;26,1141792;26,72271458;26,0939283;26,4422384;24,43566335;0,001;0,002;0,002;0,004;0,039;0,043;3,440914738;24,43566335;2025-04-18T13:26:30
26,55525555;27,186562;27,07113595;26,86833702;26,90149433;26,94694615;26,32355411;27,03063122;26,76254019;26,56314214;26,1079732;25,88442044;26,46059381;25,86257604;26,52343713;26,4891108;26,5352941;26,15231587;26,72271458;26,0939283;26,4422384;24,43566335;0,002;0,002;0,002;0,003;0,039;0,043;3,440914738;24,43566335;2025-04-18T13:26:30
26,55525555;27,14458797;27,07113595;26,86833702;26,85922833;26,90494854;26,32355411;26,98682297;26,76254019;26,56314214;26,1079732;25,88442044;26,4156354;25,86257604;26,48663134;26,45185577;26,5352941;26,1141792;26,72271458;26,05448644;26,4422384;24,43566335;0,002;0,002;0,002;0,003;0,039;0,043;3,388412232;24,43566335;2025-04-18T13:26:30
26,55525555;27,14458797;27,11257752;26,82552981;26,81694417;26,90494854;26,28307146;26,98682297;26,76254019;26,56314214;26,1079732;25,84308739;26,4156354;25,90334569;26,48663134;26,45185577;26,5352941;26,1141792;26,72271458;26,01503423;26,4422384;24,43566335;0,002;0,002;0,001;0,004;0,039;0,043;3,388412232;24,43566335;2025-04-18T13:26:31
26,55525555;27,186562;27,07113595;26,78270767;26,81694417;26,86293856;26,28307146;26,98682297;26,68038253;26,56314214;26,1079732;25,84308739;26,37065568;25,90334569;26,48663134;26,4145974;26,5352941;26,1141792;26,72271458;25,97557163;26,40042702;24,39401626;0,002;0,001;0,001;0,004;0,039;0,042;3,493008279;24,39401626;2025-04-18T13:26:31
26,55525555;27,14458797;27,07113595;26,78270767;26,81694417;26,86293856;26,28307146;26,98682297;26,68038253;26,52228453;26,1079732;25,84308739;26,32565458;25,86257604;26,48663134;26,4145974;26,5352941;26,0760312;26,72271458;26,01503423;26,40042702;24,39401626;0,002;0,001;0,001;0,005;0,04;0,043;3,440505773;24,39401626;2025-04-18T13:26:31
26,55525555;27,14458797;27,07113595;26,78270767;26,7746418;26,86293856;26,28307146;26,98682297;26,68038253;26,52228453;26,1079732;25,84308739;26,32565458;25,86257604;26,44981498;26,4145974;26,49600431;26,0760312;26,68103536;26,01503423;26,35859955;24,39401626;0,002;0,001;0,001;0,005;0,04;0,043;3,440505773;24,39401626;2025-04-18T13:26:32
26,51327039;27,14458797;27,02968221;26,73987055;26,7746418;26,86293856;26,24257615;26,98682297;26,68038253;26,52228453;26,1079732;25,84308739;26,28063205;25,86257604;26,44981498;26,4145974;26,49600431;26,0760312;26,63934254;25,97557163;26,40042702;24,39401626;0,002;0,001;0,001;0,005;0,04;0,043;3,440505773;24,39401626;2025-04-18T13:26:32
26,51327039;27,14458797;27,02968221;26,73987055;26,7746418;26,86293856;26,24257615;26,94299786;26,68038253;26,52228453;26,06890501;25,88442044;26,28063205;25,86257604;26,412988;26,37733565;26,49600431;26,0760312;26,63934254;25,97557163;26,40042702;24,43566335;0,002;0,001;0,001;0,005;0,04;0,043;3,388412232;24,43566335;2025-04-18T13:26:32
26,51327039;27,10260027;26,98821625;26,6970184;26,73232117;26,82091618;26,24257615;26,94299786;26,63928836;26,52228453;26,1079732;25,84308739;26,28063205;25,82179521;26,412988;26,4145974;26,49600431;26,0760312;26,59763607;25,97557163;26,40042702;24,43566335;0,002;0,001;0,001;0,005;0,039;0,043;3,335892642;24,43566335;2025-04-18T13:26:33
26,47126986;27,10260027;26,98821625;26,6970184;26,73232117;26,82091618;26,24257615;26,89915585;26,63928836;26,48141279;26,1079732;25,84308739;26,23558803;25,82179521;26,412988;26,37733565;26,49600431;26,0760312;26,59763607;25,97557163;26,35859955;24,39401626;0,002;0,002;0,001;0,004;0,04;0,044;3,387986183;24,39401626;2025-04-18T13:26:33
26,42925391;27,10260027;26,98821625;26,6970184;26,73232117;26,77888133;26,24257615;26,89915585;26,68038253;26,48141279;26,1079732;25,84308739;26,19052244;25,82179521;26,412988;26,37733565;26,49600431;26,03787182;26,59763607;25,97557163;26,35859955;24,43566335;0,001;0,003;0,001;0,004;0,04;0,044;3,335892642;24,43566335;2025-04-18T13:26:33
26,42925391;27,14458797;26,94673803;26,6970184;26,73232117;26,77888133;26,20206813;26,89915585;26,63928836;26,48141279;26,1079732;25,88442044;26,19052244;25,82179521;26,412988;26,34007048;26,4567015;26,03787182;26,59763607;25,97557163;26,35859955;24,43566335;0,001;0,003;0,001;0,004;0,04;0,044;3,388412232;24,43566335;2025-04-18T13:26:34
26,42925391;27,14458797;26,94673803;26,65415115;26,73232117;26,77888133;26,20206813;26,89915585;26,63928836;26,44052685;26,1079732;25,88442044;26,19052244;25,82179521;26,37615037;26,34007048;26,41738563;26,03787182;26,59763607;25,93609859;26,35859955;24,43566335;0,002;0,003;0,002;0,003;0,04;0,044;3,388412232;24,43566335;2025-04-18T13:26:34
26,42925391;27,10260027;26,94673803;26,65415115;26,73232117;26,82091618;26,16154733;26,85529686;26,63928836;26,44052685;26,1079732;25,88442044;26,19052244;25,82179521;26,37615037;26,34007048;26,41738563;26,03787182;26,55591589;25,97557163;26,35859955;24,43566335;0,001;0,004;0,002;0,003;0,04;0,045;3,335892642;24,43566335;2025-04-18T13:26:34
26,42925391;27,10260027;26,90524749;26,65415115;26,73232117;26,82091618;26,16154733;26,85529686;26,63928836;26,44052685;26,1079732;25,84308739;26,19052244;25,82179521;26,37615037;26,34007048;26,41738563;26,03787182;26,55591589;25,93609859;26,35859955;24,43566335;0,002;0,005;0,001;0,002;0,04;0,044;3,335892642;24,43566335;2025-04-18T13:26:35
26,42925391;27,10260027;26,90524749;26,65415115;26,68998221;26,77888133;26,16154733;26,81142086;26,5981839;26,44052685;26,06890501;25,84308739;26,19052244;25,82179521;26,37615037;26,30280184;26,41738563;26,03787182;26,55591589;25,93609859;26,35859955;24,43566335;0,002;0,005;0,001;0,002;0,04;0,043;3,335892642;24,43566335;2025-04-18T13:26:35
26,42925391;27,06059887;26,90524749;26,65415115;26,68998221;26,77888133;26,12101372;26,76752777;26,5570691;26,44052685;26,06890501;25,84308739;26,19052244;25,82179521;26,33930203;26,30280184;26,41738563;26,03787182;26,55591589;25,93609859;26,31675593;24,43566335;0,002;0,005;0,001;0,002;0,039;0,043;3,2833559;24,43566335;2025-04-18T13:26:35
26,47126986;27,06059887;26,90524749;26,61126875;26,64762486;26,77888133;26,12101372;26,76752777;26,5570691;26,44052685;26,06890501;25,80174201;26,19052244;25,82179521;26,33930203;26,30280184;26,41738563;25,99970102;26,55591589;25,93609859;26,31675593;24,43566335;0,002;0,006;0,001;0,001;0,04;0,043;3,2833559;24,43566335;2025-04-18T13:26:36
26,42925391;27,06059887;26,86374458;26,61126875;26,64762486;26,77888133;26,12101372;26,72361755;26,5570691;26,39962668;26,02982779;25,80174201;26,19052244;25,82179521;26,37615037;26,30280184;26,37805666;25,99970102;26,55591589;25,93609859;26,31675593;24,39401626;0,002;0,005;0,002;0,001;0,04;0,042;3,335449441;24,39401626;2025-04-18T13:26:36
26,42925391;27,06059887;26,86374458;26,56837116;26,68998221;26,73683396;26,12101372;26,76752777;26,5570691;26,39962668;26,02982779;25,80174201;26,19052244;25,82179521;26,33930203;26,30280184;26,37805666;25,99970102;26,55591589;25,89661505;26,31675593;24,43566335;0,002;0,005;0,002;0,004;0,04;0,042;3,2833559;24,43566335;2025-04-18T13:26:36
26,42925391;27,06059887;26,86374458;26,52545831;26,68998221;26,73683396;26,12101372;26,76752777;26,51594391;26,39962668;25,99074149;25,80174201;26,19052244;25,78100316;26,33930203;26,30280184;26,37805666;25,96151874;26,55591589;25,89661505;26,27489611;24,43566335;0,002;0,004;0,002;0,004;0,04;0,042;3,2833559;24,43566335;2025-04-18T13:26:37
26,42925391;27,0185837;26,86374458;26,52545831;26,68998221;26,73683396;26,12101372;26,76752777;26,51594391;26,39962668;25,99074149;25,80174201;26,23558803;25,82179521;26,37615037;26,30280184;26,41738563;25,96151874;26,51418197;25,85712098;26,27489611;24,43566335;0,002;0,004;0,002;0,003;0,04;0,042;3,230801941;24,43566335;2025-04-18T13:26:37
26,3872225;26,97655471;26,86374458;26,52545831;26,68998221;26,69477402;26,16154733;26,76752777;26,51594391;26,39962668;25,99074149;25,80174201;26,19052244;25,78100316;26,33930203;26,30280184;26,41738563;25,96151874;26,55591589;25,85712098;26,23302003;24,43566335;0,002;0,004;0,002;0,003;0,039;0,042;3,178230699;24,43566335;2025-04-18T13:26:37
26,3872225;26,93451186;26,82222924;26,52545831;26,68998221;26,69477402;26,16154733;26,76752777;26,47480828;26,39962668;25,95164606;25,80174201;26,19052244;25,78100316;26,33930203;26,30280184;26,41738563;25,96151874;26,51418197;25,85712098;26,23302003;24,47729568;0,002;0,002;0,002;0,003;0,039;0,042;3,073567007;24,47729568;2025-04-18T13:26:38
26,3872225;26,93451186;26,82222924;26,52545831;26,68998221;26,69477402;26,16154733;26,81142086;26,47480828;26,39962668;25,99074149;25,80174201;26,19052244;25,74019983;26,33930203;26,30280184;26,41738563;25,92332493;26,47243424;25,85712098;26,23302003;24,47729568;0,001;0,002;0,002;0,003;0,039;0,042;3,073567007;24,47729568;2025-04-18T13:26:38
26,3872225;26,93451186;26,82222924;26,52545831;26,68998221;26,69477402;26,16154733;26,76752777;26,47480828;26,39962668;25,99074149;25,80174201;26,19052244;25,74019983;26,30244293;26,30280184;26,41738563;25,92332493;26,47243424;25,77810103;26,23302003;24,47729568;0,001;0,001;0,002;0,003;0,039;0,042;3,073567007;24,47729568;2025-04-18T13:26:38
26,34517555;26,93451186;26,78070144;26,52545831;26,64762486;26,69477402;26,16154733;26,81142086;26,47480828;26,39962668;26,02982779;25,80174201;26,19052244;25,74019983;26,33930203;26,30280184;26,41738563;25,96151874;26,47243424;25,77810103;26,23302003;24,47729568;0,001;0,001;0,002;0,003;0,039;0,042;3,073567007;24,47729568;2025-04-18T13:26:39
26,34517555;26,93451186;26,78070144;26,52545831;26,64762486;26,69477402;26,16154733;26,81142086;26,47480828;26,35871221;25,99074149;25,76038425;26,19052244;25,69938517;26,30244293;26,30280184;26,41738563;25,99970102;26,47243424;25,77810103;26,23302003;24,47729568;0,001;0,001;0,003;0,004;0,038;0,043;3,073567007;24,47729568;2025-04-18T13:26:39
26,34517555;26,93451186;26,78070144;26,48253015;26,64762486;26,65270146;26,16154733;26,85529686;26,51594391;26,35871221;26,02982779;25,76038425;26,19052244;25,69938517;26,30244293;26,30280184;26,37805666;25,96151874;26,47243424;25,77810103;26,23302003;24,47729568;0,001;0,001;0,003;0,004;0,038;0,044;3,073567007;24,47729568;2025-04-18T13:26:39
26,30311303;26,89245508;26,78070144;26,48253015;26,60524908;26,65270146;26,12101372;26,76752777;26,47480828;26,3177834;25,99074149;25,76038425;26,19052244;25,69938517;26,30244293;26,2655297;26,33871452;25,99970102;26,43067264;25,77810103;26,23302003;24,47729568;0,001;0,001;0,003;0,002;0,038;0,044;3,020961;24,47729568;2025-04-18T13:26:40
26,30311303;26,89245508;26,7391611;26,52545831;26,5628548;26,65270146;26,08046724;26,76752777;26,47480828;26,3177834;26,02982779;25,76038425;26,14543523;25,69938517;26,26557304;26,22825402;26,33871452;25,99970102;26,43067264;25,73857505;26,23302003;24,47729568;0,001;0,001;0,003;0,002;0,038;0,044;3,020961;24,47729568;2025-04-18T13:26:40
26,30311303;26,89245508;26,7391611;26,52545831;26,60524908;26,65270146;26,03990783;26,76752777;26,43366216;26,27684019;25,99074149;25,76038425;26,14543523;25,69938517;26,26557304;26,22825402;26,29935918;25,96151874;26,43067264;25,73857505;26,27489611;24,47729568;0,001;0,002;0,003;0,002;0,038;0,044;3,020961;24,47729568;2025-04-18T13:26:40
26,30311303;26,89245508;26,7391611;26,48253015;26,5628548;26,65270146;26,03990783;26,76752777;26,43366216;26,27684019;25,99074149;25,76038425;26,10032633;25,69938517;26,26557304;26,22825402;26,29935918;25,99970102;26,38889714;25,73857505;26,23302003;24,47729568;0,001;0,001;0,003;0,001;0,037;0,044;3,020961;24,47729568;2025-04-18T13:26:41
26,30311303;26,89245508;26,7391611;26,52545831;26,5628548;26,65270146;26,03990783;26,81142086;26,47480828;26,27684019;25,99074149;25,71901404;26,14543523;25,74019983;26,26557304;26,19097475;26,25999058;25,96151874;26,38889714;25,73857505;26,23302003;24,43566335;0,001;0,001;0,003;0,002;0,038;0,044;3,073036101;24,43566335;2025-04-18T13:26:41
26,30311303;26,89245508;26,7391611;26,48253015;26,5628548;26,61061622;26,03990783;26,76752777;26,43366216;26,27684019;25,95164606;25,71901404;26,10032633;25,69938517;26,26557304;26,19097475;26,22060866;25,96151874;26,38889714;25,73857505;26,23302003;24,43566335;0,003;0,001;0,003;0,001;0,038;0,044;3,073036101;24,43566335;2025-04-18T13:26:41
26,30311303;26,89245508;26,7391611;26,48253015;26,5628548;26,61061622;25,99933545;26,76752777;26,47480828;26,27684019;25,95164606;25,71901404;26,10032633;25,69938517;26,26557304;26,19097475;26,25999058;25,92332493;26,38889714;25,73857505;26,23302003;24,43566335;0,003;0,001;0,002;0,001;0,037;0,045;3,073036101;24,43566335;2025-04-18T13:26:42
26,30311303;26,85038432;26,7391611;26,48253015;26,60524908;26,56851826;25,99933545;26,76752777;26,43366216;26,27684019;25,95164606;25,71901404;26,10032633;25,69938517;26,26557304;26,15369187;26,25999058;25,88511956;26,38889714;25,73857505;26,23302003;24,39401626;0,003;0,001;0,002;0,001;0,037;0,045;3,072506153;24,39401626;2025-04-18T13:26:42
26,30311303;26,80829953;26,7391611;26,48253015;26,60524908;26,56851826;25,99933545;26,72361755;26,3925055;26,27684019;25,91254147;25,71901404;26,10032633;25,74019983;26,26557304;26,11640532;26,22060866;25,84690257;26,30530417;25,73857505;26,23302003;24,39401626;0,003;0,001;0,001;0,001;0,037;0,045;3,019865114;24,39401626;2025-04-18T13:26:42
