R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R24,R13,R14,R15,R16,R17,R18,R19,R20,R21,R25,PD25,PD26,PD27,PD28,PD29,PD30,Puissance estimée (W),T_ref,timestamp
33.83192980705866,37.69584768607308,38.08790792308446,35.481862908812786,35.29670097312686,37.545120239456026,35.276906250823004,35.27383174534094,36.23130806772508,34.943223724866414,33.68451363218048,35.59737222991578,33.84122873950946,33.06675798833834,34.29577332809174,37.0396887184711,36.253482572479356,34.051061823480836,38.268543343089334,36.049326879204614,36.20462549101734,23.43193346721347,0.001,0.002,0.001,0.003,0.06,0.029,18.558120818031256,23.43193346721347,2025-04-17T10:54:59
33.79189883090055,37.57591357449439,38.008349015245585,35.4411152200434,35.2175301877362,37.46446799445158,35.238132652146874,35.23235249425295,36.15150393329503,34.86540698274126,33.64639486230408,35.438575137254816,33.71477232979521,32.98773543707563,34.224846912104056,36.964133848822996,36.141349618776815,34.01437629149183,38.189260423272174,35.93479396777224,36.16531471308417,23.43193346721347,0.001,0.003,0.001,0.002,0.059,0.029,18.45895112784714,23.43193346721347,2025-04-17T10:54:59
33.751860788434726,37.53593038246464,37.928787039112024,35.35960323544515,35.17793191667346,37.42414003005007,35.12179395251093,35.149370831764884,36.11160140875029,34.82649120476458,33.57015434962534,35.359164885142945,33.71477232979521,32.86917654949707,34.153911131440566,36.88860611659288,36.0665807363992,33.940996735719125,38.109971543294535,35.85843837000476,36.08667716609523,23.43193346721347,0.001,0.002,0.002,0.002,0.059,0.028,18.35977398249779,23.43193346721347,2025-04-17T10:55:00
33.631703858588935,37.49594455097184,37.80943767746379,35.237293151253255,35.13832500784895,37.34348022914202,35.04421952797503,35.06635801874643,35.99189155357328,34.78757043852602,33.4939096276874,35.24003402226634,33.58820334058845,32.82965008034893,34.1184396448495,36.813105240826815,35.99180066359071,33.86760562224782,37.99102640909359,35.82026036720089,36.00801804801051,23.43193346721347,0.001,0.002,0.001,0.002,0.059,0.029,18.21099348683973,23.43193346721347,2025-04-17T10:55:00
33.59163714603642,37.41596482051847,37.76965270350206,35.155724564043396,35.05908512005374,37.303148317251896,35.04421952797503,35.02483982931051,35.872177483791404,34.709713790079775,33.45578559614381,35.12088366652705,33.545988452503934,32.75058664601244,34.047489309918035,36.73763094077543,35.9544063431963,33.7574966626766,37.91172135035089,35.70572511519447,35.92933705879642,23.389915382705794,0.0,0.002,0.001,0.002,0.059,0.028,18.164353710059075,23.389915382705794,2025-04-17T10:55:01
33.51148187326987,37.37597084695602,37.65029170483916,35.11493159269952,35.01945206252185,37.22248028198601,34.92783420911633,34.94177968119442,35.872177483791404,34.67077783218605,33.417660401712226,35.04143875953679,33.58820334058845,32.67150895410924,33.97652893338545,36.73763094077543,35.87960895905195,33.720787590677844,37.832409307951934,35.62936688728746,35.81127390881909,23.389915382705794,0.0,0.0,0.001,0.003,0.059,0.029,18.06514759238944,23.389915382705794,2025-04-17T10:55:01
33.47139323162315,37.295974496466044,37.570712272388164,35.03332809676442,34.97981021010531,37.14180637967564,34.88903263836568,34.85868756897844,35.79236525886199,34.59289045955455,33.341406376517,34.96198442771441,33.50376087760969,32.71104960198937,33.9410448946968,36.62446870650996,35.87960895905195,33.64736010564735,37.79275057629053,35.55300721137962,35.73253692521337,23.305830584763214,0.001,0.001,0.001,0.003,0.06,0.029,18.12071718088799,23.305830584763214,2025-04-17T10:55:01
33.431297198758784,37.255972044784244,37.491128148183236,34.99251749294086,34.900499962916285,37.06112630794553,34.81141957592371,34.85868756897844,35.71255040486585,34.51498222467745,33.26514725650679,34.842784590373924,33.50376087760969,32.63196466285905,33.870068946603055,36.586760945803576,35.767390497563326,33.61064162157095,37.67376309933502,35.51482674103664,35.65377701562767,23.347881108455056,0.001,0.001,0.002,0.003,0.06,0.029,17.91928554001381,23.347881108455056,2025-04-17T10:55:02
33.39119373382988,37.17595840146731,37.491128148183236,34.99251749294086,34.86083148915924,37.02078386396039,34.772608009375006,34.8171294242278,35.67264189730986,34.476020188830205,33.227015693457986,34.763305359622564,33.41926748854257,32.59241668868617,33.834576969170655,36.51136469035151,35.6925628559909,33.573919929040244,37.59442834587219,35.40028237098164,35.61438836900129,23.389915382705794,0.002,0.002,0.002,0.004,0.06,0.028,17.767473158430754,23.389915382705794,2025-04-17T10:55:02
33.39119373382988,37.17595840146731,37.411539036102795,34.9517009323215,34.8211540625482,36.94009397038093,34.694974618241986,34.775563165823655,35.6327326188557,34.43705282326289,33.188882745666774,34.68381563334094,33.33472281493033,32.51330953316784,33.76358483726614,36.435993889538395,35.61772261841975,33.5004667761923,37.51508543424933,35.36209980855682,35.535593502556026,23.347881108455056,0.002,0.003,0.002,0.003,0.06,0.029,17.72080628468396,23.347881108455056,2025-04-17T10:55:02
