R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R24,R13,R14,R15,R16,R17,R18,R19,R20,R21,R25,PD25,PD26,PD27,PD28,PD29,PD30,Puissance estimée (W),T_ref,timestamp
46.28804146444327,49.90288907572142,47.130180553606294,42.804247483137715,48.14771809199061,49.0919066243722,43.44922562259319,48.89186414370511,48.31695580145475,43.75787544417523,46.4273314115876,43.86996964609807,46.66632917693374,44.459660462466275,45.233194111536875,46.43000055075862,42.671938215734144,44.18928490397502,47.01884578209314,42.53014335821916,45.72529247157155,29.823827416668962,0.003,0.002,0.001,0.004,0.071,0.038,25.115552359928632,29.823827416668962,2025-04-17T11:16:38
46.20874192365574,49.78024229207978,47.08963227946032,42.804247483137715,48.10902272297926,48.96747226742758,43.37132723462548,48.809910282918224,48.192503157444094,43.719154484266426,46.30807940774821,43.70956633236119,46.505695526329646,44.339340023710236,45.124311516612295,46.34900008378804,42.634513919100414,44.11488084485569,46.93846297462818,42.4527831160035,45.60807965137229,29.783680959016124,0.003,0.003,0.002,0.004,0.071,0.038,25.012358232022322,29.783680959016124,2025-04-17T11:16:38
46.12945976381695,49.61683255993364,46.96803263206931,42.72351744828313,48.03164056270481,48.88456306729654,43.332384839345366,48.687012377319775,48.10958983173566,43.68043666672946,46.18892632690495,43.58932343740025,46.42537342625724,44.21908540140436,45.05176187184304,46.22761999643399,42.59709278451112,44.04050279033805,46.858105943324745,42.41411190284168,45.56901508112111,29.783680959016124,0.003,0.003,0.002,0.005,0.069,0.038,24.807959951189915,29.783680959016124,2025-04-17T11:16:39
46.05019469993408,49.49436337957377,46.887003464625195,42.64279190234271,47.95426961657978,48.80169112221341,43.25451346838628,48.56415306869104,48.026720202764466,43.68043666672946,46.069871095785686,43.50918932822725,46.30488293247788,44.13895171442857,44.94299483500322,46.22761999643399,42.52225986680156,43.966150461642656,46.777774390697175,42.41411190284168,45.49089528798254,29.743526241591667,0.002,0.004,0.002,0.004,0.069,0.038,24.70499830691897,29.743526241591667,2025-04-17T11:16:40
45.65411586178334,49.20888933926199,46.644091478533994,42.521711375097084,47.52891793298704,48.470569482923224,43.13773942791107,48.195797005802376,47.69567206055865,43.48689350122669,45.75286073053206,43.188869050225435,45.90317346384546,43.77869842974508,44.580924486366825,45.904638963741206,42.37263049506578,43.66899284263917,46.45669703077772,42.182207072669314,45.17853568353826,29.783680959016124,0.002,0.004,0.002,0.003,0.07,0.038,24.297691120273825,29.783680959016124,2025-04-17T11:16:41
45.29797490579347,48.80174529835472,46.44186141024608,42.31992889258288,47.142484618892695,48.181306743544155,42.86541577176166,47.78687780279171,47.32404613244,43.2934236969503,45.35753487579558,42.78893293166095,45.58170654329456,43.37906051533321,44.32790681009283,45.58265723585947,42.18565937559259,43.372224630457424,46.09594301132,41.95050656272571,44.78833452252081,29.743526241591667,0.001,0.002,0.001,0.003,0.07,0.038,23.83864877427296,29.743526241591667,2025-04-17T11:16:42
45.02117534539087,48.51719938664991,46.23980500967855,42.19886886861832,46.91072457472933,47.933704594534674,42.70989233744871,47.50084471249329,47.035573489421665,43.13869776580174,45.002601819608,42.46933246772812,45.30033591353538,43.09969774335252,44.03916176140507,45.381916258868785,42.073510075124204,43.112857986929384,45.93575684835264,41.79614925135746,44.59332752349246,29.703363220383437,0.001,0.003,0.002,0.003,0.069,0.039,23.53296659716931,29.703363220383437,2025-04-17T11:16:44
44.784047044771,48.192443709333304,46.03791756166726,42.03746454480961,46.563206405630694,47.562865720511866,42.51557592734389,47.214970875334416,46.74758419378253,42.945349110758,44.56985891779635,42.18992007908025,44.85798910394169,42.82063642757231,43.67883186731922,45.1015099357258,41.88664728324551,42.89076131245059,45.695642502453495,41.564772117217444,44.3593935381989,29.663191851311694,0.001,0.001,0.002,0.003,0.068,0.038,23.17699916124506,29.663191851311694,2025-04-17T11:16:45
44.5075365505798,47.868138381622316,45.87652609037235,41.83572045250486,46.33159846532561,47.31600369366839,42.32135304068106,46.888437278139236,46.41902777436388,42.79071449822345,44.29506480803798,41.99046849222759,44.6568341028057,42.54186385151809,43.42698172318961,44.90166322145194,41.69984674300861,42.631891997415266,45.53567278871469,41.37209853931125,44.08656378623721,29.623012090229736,0.003,0.001,0.002,0.004,0.069,0.037,22.82160553445929,29.623012090229736,2025-04-17T11:16:45
44.42855950113915,47.78713015182035,45.79586902524312,41.795372784608105,46.21581306903903,47.23377927456289,42.28251929768436,46.80683176122176,46.295973074614494,42.71341120257233,44.216633881837424,41.83098092961745,44.576355241015165,42.46226580296701,43.28320295085439,44.821826642702604,41.625143018516155,42.55797595908945,45.45571901043883,41.295063844480865,43.969664741598194,29.623012090229736,0.003,0.001,0.001,0.004,0.07,0.037,22.72027776966012,29.623012090229736,2025-04-17T11:16:46
44.27063817331009,47.6656676615371,45.67493092357324,41.75502541672108,46.06144979855685,47.11050056792709,42.204862363712266,46.68444324604121,46.21398240155946,42.63611687905711,44.09905441906841,41.71140672049637,44.49586633941249,42.26336733851713,43.13952010510798,44.74204790649321,41.58779455611892,42.44713973238953,45.33582637110794,41.25655379855107,43.85278115541308,29.582823892922818,0.003,0.002,0.002,0.003,0.07,0.037,22.618617204269956,29.582823892922818,2025-04-17T11:16:46
44.191693333046715,47.584725466728344,45.59433675053833,41.67433143776094,45.94568913364725,47.06942295653056,42.16603910219271,46.602863663083895,46.13202799384612,42.558831251549066,44.05987896065858,41.59186695694143,44.375113571415,42.18384584193802,43.067713984453235,44.62248752444742,41.55044831561054,42.37327373841191,45.29587215318827,41.21804857297809,43.813823235340465,29.582823892922818,0.002,0.002,0.002,0.003,0.07,0.036,22.517372038217573,29.582823892922818,2025-04-17T11:16:46
44.112758667473145,47.50380916138073,45.5137672116752,41.67433143776094,45.86852047531886,46.98729043772187,42.12721926396716,46.521293958339754,46.0501095354378,42.481554043974654,43.98155436113694,41.472360654966906,44.29459838804439,42.06460327277301,42.995931041824974,44.5826626227186,41.51310426348755,42.33634808665454,45.21597849189135,41.14105244107611,43.774866895835316,29.582823892922818,0.002,0.003,0.002,0.003,0.07,0.036,22.4161592555568,29.582823892922818,2025-04-17T11:16:47
